id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.8652,11.0775
2,600,960,950,4,60.020799999999994,11.0775
3,600,960,950,4,60.4876,11.0775
4,600,960,950,4,60.020799999999994,10.826500000000001
5,600,960,950,4,59.709599999999995,11.0775
6,600,960,950,4,60.020799999999994,11.8305
7,600,960,950,4,60.331999999999994,10.826500000000001
8,600,960,950,4,60.1764,11.0775
9,600,960,950,4,60.1764,11.0775
10,600,960,950,4,60.020799999999994,11.3285
11,600,960,950,4,60.1764,11.0775
12,600,960,950,4,59.8652,11.0775
13,1080,1440,1422,4,60.020799999999994,11.8305
14,1080,1440,1422,4,60.020799999999994,10.3245
15,1080,1440,1422,4,60.020799999999994,11.3285
16,1080,1440,1422,4,60.020799999999994,11.0775
17,1080,1440,1422,4,59.709599999999995,10.826500000000001
18,1080,1440,1422,4,60.020799999999994,11.0775
19,840,1200,1186,4,59.8652,11.0775
20,840,1200,1186,4,59.709599999999995,11.0775
21,840,1200,1186,4,60.331999999999994,11.3285
22,840,1200,1186,4,59.554,10.5755
23,840,1200,1186,4,60.1764,11.0775
24,840,1200,1186,4,60.1764,11.3285
25,840,1200,1186,4,59.8652,11.3285
26,840,1200,1186,4,60.331999999999994,11.3285
27,840,1200,1186,4,60.331999999999994,10.826500000000001
28,840,1200,1186,4,60.1764,11.3285
29,840,1200,1186,4,60.1764,11.3285
30,840,1200,1186,4,59.709599999999995,11.0775
31,840,1200,1186,4,60.1764,11.0775
32,840,1200,1186,4,60.331999999999994,11.3285
33,840,1200,1186,4,60.1764,11.0775
34,840,1200,1186,4,59.8652,11.3285
35,840,1200,1186,4,60.1764,11.0775
36,840,1200,1186,4,59.398399999999995,10.5755
37,840,1200,1186,4,59.554,10.826500000000001
38,840,1200,1186,4,60.020799999999994,11.0775
39,840,1200,1186,4,59.8652,10.826500000000001
40,840,1200,1186,4,59.8652,11.0775
41,840,1200,1186,4,60.331999999999994,11.5795
42,840,1200,1186,4,60.020799999999994,11.0775
43,840,1200,1186,4,60.020799999999994,11.3285
44,840,1200,1186,4,60.020799999999994,11.0775
45,840,1200,1186,4,59.709599999999995,11.0775
46,360,720,714,4,60.4876,11.0775
47,360,720,714,4,59.554,10.5755
48,360,720,714,4,59.8652,10.826500000000001
49,360,720,714,4,60.020799999999994,11.3285
50,360,720,714,4,59.8652,11.0775
51,360,720,714,4,59.709599999999995,11.3285
52,360,720,714,4,59.709599999999995,10.826500000000001
53,360,720,714,4,60.331999999999994,11.0775
54,360,720,714,4,59.8652,11.0775
55,360,720,714,4,59.709599999999995,11.0775
56,360,720,714,4,60.020799999999994,11.0775
57,360,720,714,4,59.554,10.826500000000001
58,360,720,714,4,60.020799999999994,11.5795
59,360,720,714,4,60.020799999999994,10.5755
60,360,720,714,4,59.8652,10.5755
61,360,720,714,4,59.8652,11.0775
62,360,720,714,4,59.8652,10.5755
63,360,720,714,4,60.1764,10.826500000000001
64,360,720,714,4,60.020799999999994,11.3285
65,360,720,714,4,59.554,10.5755
66,360,720,714,4,59.398399999999995,10.5755
67,360,720,714,4,60.1764,11.3285
