id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.8652,11.5795
2,600,960,950,4,60.020799999999994,11.0775
3,600,960,950,4,59.8652,11.8305
4,600,960,950,4,60.020799999999994,11.0775
5,600,960,950,4,59.709599999999995,10.826500000000001
6,1080,1440,1422,4,59.8652,10.5755
7,1080,1440,1422,4,60.1764,11.0775
8,840,1200,1186,4,59.398399999999995,11.0775
9,840,1200,1186,4,60.020799999999994,11.0775
10,840,1200,1186,4,60.4876,11.3285
11,840,1200,1186,4,60.020799999999994,11.5795
12,840,1200,1186,4,59.8652,10.5755
13,840,1200,1186,4,60.4876,11.3285
14,840,1200,1186,4,60.64319999999999,11.0775
15,360,720,714,4,60.020799999999994,10.826500000000001
16,360,720,714,4,60.4876,10.826500000000001
17,360,720,714,4,60.020799999999994,11.0775
18,360,720,714,4,60.020799999999994,11.0775
19,360,720,714,4,60.1764,11.3285
