id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.331999999999994,11.5795
2,600,960,950,4,59.709599999999995,11.5795
3,600,960,950,4,59.8652,11.0775
4,1080,1440,1422,4,60.331999999999994,11.0775
5,1080,1440,1422,4,60.020799999999994,11.0775
6,840,1200,1186,4,59.8652,11.5795
7,840,1200,1186,4,60.4876,11.5795
8,840,1200,1186,4,59.398399999999995,10.826500000000001
9,840,1200,1186,4,60.020799999999994,11.8305
10,840,1200,1186,4,60.020799999999994,11.0775
11,840,1200,1186,4,60.4876,11.0775
12,360,720,714,4,60.020799999999994,11.8305
13,360,720,714,4,60.331999999999994,11.0775
14,360,720,714,4,60.020799999999994,11.0775
15,360,720,714,4,60.020799999999994,10.5755
16,360,720,714,4,60.020799999999994,11.3285
