id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.8652,10.5755
2,600,960,950,4,60.020799999999994,10.826500000000001
3,600,960,950,4,59.8652,11.0775
4,600,960,950,4,59.709599999999995,11.3285
5,600,960,950,4,60.1764,11.3285
6,600,960,950,4,60.1764,11.3285
7,600,960,950,4,59.8652,11.3285
8,600,960,950,4,60.331999999999994,11.3285
9,600,960,950,4,60.020799999999994,11.3285
10,600,960,950,4,60.331999999999994,11.3285
11,1080,1440,1422,4,59.8652,11.5795
12,1080,1440,1422,4,60.020799999999994,11.0775
13,1080,1440,1422,4,60.1764,11.3285
14,1080,1440,1422,4,60.020799999999994,10.3245
15,1080,1440,1422,4,59.8652,10.826500000000001
16,840,1200,1186,4,59.8652,11.3285
17,840,1200,1186,4,60.020799999999994,11.3285
18,840,1200,1186,4,60.1764,10.826500000000001
19,840,1200,1186,4,59.398399999999995,10.826500000000001
20,840,1200,1186,4,60.020799999999994,11.0775
21,840,1200,1186,4,60.331999999999994,11.0775
22,840,1200,1186,4,59.554,10.5755
23,840,1200,1186,4,59.8652,10.3245
24,840,1200,1186,4,59.709599999999995,10.5755
25,840,1200,1186,4,59.709599999999995,11.8305
26,840,1200,1186,4,60.020799999999994,11.0775
27,840,1200,1186,4,60.020799999999994,10.3245
28,840,1200,1186,4,60.020799999999994,10.826500000000001
29,840,1200,1186,4,60.1764,11.0775
30,840,1200,1186,4,60.331999999999994,11.3285
31,840,1200,1186,4,60.020799999999994,11.0775
32,840,1200,1186,4,60.4876,10.826500000000001
33,840,1200,1186,4,60.020799999999994,11.3285
34,840,1200,1186,4,60.1764,11.0775
35,840,1200,1186,4,59.554,10.826500000000001
36,840,1200,1186,4,60.020799999999994,11.3285
37,840,1200,1186,4,60.020799999999994,10.5755
38,840,1200,1186,4,60.020799999999994,11.8305
39,840,1200,1186,4,59.709599999999995,11.0775
40,360,720,714,4,60.331999999999994,11.5795
41,360,720,714,4,59.8652,11.0775
42,360,720,714,4,60.1764,11.3285
43,360,720,714,4,59.709599999999995,10.826500000000001
44,360,720,714,4,59.8652,10.826500000000001
45,360,720,714,4,60.1764,11.3285
46,360,720,714,4,60.020799999999994,11.3285
47,360,720,714,4,60.020799999999994,11.5795
48,360,720,714,4,60.020799999999994,10.5755
49,360,720,714,4,59.8652,11.5795
50,360,720,714,4,59.709599999999995,11.3285
51,360,720,714,4,60.331999999999994,11.0775
52,360,720,714,4,60.1764,11.3285
53,360,720,714,4,59.709599999999995,10.5755
54,360,720,714,4,59.709599999999995,10.826500000000001
55,360,720,714,4,59.398399999999995,10.5755
56,360,720,714,4,60.331999999999994,11.0775
57,360,720,714,4,59.8652,12.3325
