id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.4876,11.3285
2,600,960,950,4,59.554,10.5755
3,600,960,950,4,60.331999999999994,11.0775
4,600,960,950,4,59.709599999999995,10.826500000000001
5,600,960,950,4,60.020799999999994,11.0775
6,600,960,950,4,60.020799999999994,11.3285
7,600,960,950,4,59.8652,10.826500000000001
8,600,960,950,4,59.554,10.826500000000001
9,600,960,950,4,60.020799999999994,11.0775
10,600,960,950,4,59.709599999999995,10.826500000000001
11,1080,1440,1422,4,60.020799999999994,10.5755
12,1080,1440,1422,4,59.8652,11.0775
13,1080,1440,1422,4,59.8652,10.826500000000001
14,1080,1440,1422,4,59.554,10.5755
15,1080,1440,1422,4,60.020799999999994,11.0775
16,1080,1440,1422,4,59.8652,11.3285
17,1080,1440,1422,4,59.554,10.5755
18,840,1200,1186,4,60.331999999999994,11.3285
19,840,1200,1186,4,59.709599999999995,10.826500000000001
20,840,1200,1186,4,59.8652,11.0775
21,840,1200,1186,4,60.1764,11.0775
22,840,1200,1186,4,60.331999999999994,11.3285
23,840,1200,1186,4,60.4876,11.0775
24,840,1200,1186,4,59.8652,10.826500000000001
25,840,1200,1186,4,59.554,10.826500000000001
26,840,1200,1186,4,60.331999999999994,11.3285
27,840,1200,1186,4,60.020799999999994,11.3285
28,840,1200,1186,4,59.8652,11.5795
29,840,1200,1186,4,60.1764,11.3285
30,840,1200,1186,4,60.331999999999994,10.826500000000001
31,840,1200,1186,4,60.020799999999994,10.5755
32,840,1200,1186,4,60.1764,11.0775
33,840,1200,1186,4,59.709599999999995,10.826500000000001
34,840,1200,1186,4,59.8652,10.5755
35,840,1200,1186,4,59.8652,10.826500000000001
36,840,1200,1186,4,60.331999999999994,11.3285
37,840,1200,1186,4,60.020799999999994,10.826500000000001
38,840,1200,1186,4,59.709599999999995,11.0775
39,840,1200,1186,4,60.4876,10.826500000000001
40,840,1200,1186,4,60.020799999999994,12.0815
41,360,720,714,4,60.020799999999994,11.5795
42,360,720,714,4,60.020799999999994,11.5795
43,360,720,714,4,60.020799999999994,12.0815
44,360,720,714,4,60.020799999999994,11.0775
45,360,720,714,4,59.709599999999995,11.3285
46,360,720,714,4,59.709599999999995,10.826500000000001
47,360,720,714,4,60.331999999999994,11.0775
48,360,720,714,4,60.1764,11.3285
49,360,720,714,4,60.1764,11.3285
50,360,720,714,4,60.4876,11.0775
51,360,720,714,4,60.331999999999994,10.826500000000001
52,360,720,714,4,59.8652,10.5755
53,360,720,714,4,60.1764,11.0775
54,360,720,714,4,60.331999999999994,11.0775
55,360,720,714,4,60.020799999999994,10.826500000000001
56,360,720,714,4,59.8652,11.0775
57,360,720,714,4,60.020799999999994,10.826500000000001
58,360,720,714,4,60.331999999999994,11.0775
59,360,720,714,4,60.020799999999994,10.5755
