id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.020799999999994,12.0815
2,600,960,950,4,60.4876,10.826500000000001
3,600,960,950,4,59.554,10.826500000000001
4,600,960,950,4,60.020799999999994,11.0775
5,600,960,950,4,59.709599999999995,10.826500000000001
6,600,960,950,4,60.1764,11.0775
7,600,960,950,4,60.1764,12.0815
8,600,960,950,4,59.554,11.0775
9,1080,1440,1422,4,60.020799999999994,11.3285
10,1080,1440,1422,4,59.8652,10.5755
11,1080,1440,1422,4,59.554,10.5755
12,1080,1440,1422,4,59.709599999999995,10.5755
13,1080,1440,1422,4,60.020799999999994,11.0775
14,840,1200,1186,4,60.331999999999994,11.0775
15,840,1200,1186,4,59.8652,11.3285
16,840,1200,1186,4,60.020799999999994,11.0775
17,840,1200,1186,4,60.4876,11.3285
18,840,1200,1186,4,60.020799999999994,10.3245
19,840,1200,1186,4,59.8652,10.826500000000001
20,840,1200,1186,4,59.554,10.5755
21,840,1200,1186,4,60.020799999999994,10.826500000000001
22,840,1200,1186,4,60.020799999999994,10.3245
23,840,1200,1186,4,60.1764,11.3285
24,840,1200,1186,4,60.020799999999994,11.3285
25,840,1200,1186,4,60.020799999999994,10.5755
26,840,1200,1186,4,59.709599999999995,10.826500000000001
27,840,1200,1186,4,60.1764,11.0775
28,840,1200,1186,4,60.331999999999994,11.3285
29,840,1200,1186,4,60.020799999999994,10.5755
30,840,1200,1186,4,59.709599999999995,10.5755
31,360,720,714,4,60.020799999999994,11.0775
32,360,720,714,4,60.1764,11.3285
33,360,720,714,4,59.8652,10.826500000000001
34,360,720,714,4,60.1764,11.3285
35,360,720,714,4,60.1764,11.0775
36,360,720,714,4,60.020799999999994,11.0775
37,360,720,714,4,60.020799999999994,10.826500000000001
38,360,720,714,4,60.331999999999994,11.8305
39,360,720,714,4,59.398399999999995,10.826500000000001
40,360,720,714,4,60.020799999999994,11.0775
41,360,720,714,4,60.020799999999994,11.3285
42,360,720,714,4,60.020799999999994,11.0775
43,360,720,714,4,60.1764,11.3285
