id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.35793333333333,10.868333333333334
2,1080,1440,1422,4,60.04673333333333,11.537666666666667
3,840,1200,1186,4,60.35793333333333,11.035666666666668
4,840,1200,1186,4,59.73553333333333,11.035666666666668
5,840,1200,1186,4,59.943,10.868333333333334
6,840,1200,1186,4,59.943,11.537666666666667
7,360,720,714,4,59.943,11.035666666666668
8,360,720,714,4,60.5654,11.035666666666668
9,360,720,714,4,59.943,10.701
10,360,720,714,4,59.943,10.533666666666667
