id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.020799999999994,11.0775
2,600,960,950,4,60.331999999999994,11.0775
3,600,960,950,4,60.331999999999994,11.3285
4,600,960,950,4,59.8652,10.3245
5,600,960,950,4,59.398399999999995,10.5755
6,600,960,950,4,59.554,11.3285
7,600,960,950,4,59.709599999999995,11.3285
8,600,960,950,4,60.1764,11.0775
9,600,960,950,4,60.020799999999994,11.5795
10,600,960,950,4,60.1764,11.5795
11,600,960,950,4,60.331999999999994,11.0775
12,600,960,950,4,59.554,10.826500000000001
13,600,960,950,4,60.4876,11.0775
14,1080,1440,1422,4,59.709599999999995,10.826500000000001
15,1080,1440,1422,4,60.4876,11.3285
16,1080,1440,1422,4,59.709599999999995,11.5795
17,1080,1440,1422,4,59.8652,11.5795
18,1080,1440,1422,4,59.8652,10.826500000000001
19,1080,1440,1422,4,60.020799999999994,11.3285
20,1080,1440,1422,4,60.020799999999994,11.5795
21,1080,1440,1422,4,59.8652,10.826500000000001
22,840,1200,1186,4,60.1764,11.3285
23,840,1200,1186,4,59.8652,11.3285
24,840,1200,1186,4,60.4876,11.3285
25,840,1200,1186,4,59.8652,10.826500000000001
26,840,1200,1186,4,59.709599999999995,10.826500000000001
27,840,1200,1186,4,60.331999999999994,10.826500000000001
28,840,1200,1186,4,59.8652,11.0775
29,840,1200,1186,4,59.709599999999995,10.826500000000001
30,840,1200,1186,4,60.1764,11.5795
31,840,1200,1186,4,59.554,10.5755
32,840,1200,1186,4,60.020799999999994,10.5755
33,840,1200,1186,4,60.020799999999994,11.5795
34,840,1200,1186,4,59.709599999999995,11.5795
35,840,1200,1186,4,60.331999999999994,11.3285
36,840,1200,1186,4,59.554,10.5755
37,840,1200,1186,4,59.8652,10.5755
38,840,1200,1186,4,59.709599999999995,10.826500000000001
39,840,1200,1186,4,60.331999999999994,11.0775
40,840,1200,1186,4,59.8652,10.3245
41,840,1200,1186,4,60.020799999999994,11.3285
42,840,1200,1186,4,60.331999999999994,11.0775
43,840,1200,1186,4,59.8652,11.0775
44,840,1200,1186,4,59.8652,11.0775
45,840,1200,1186,4,60.1764,11.3285
46,840,1200,1186,4,60.331999999999994,11.0775
47,840,1200,1186,4,60.020799999999994,11.0775
48,840,1200,1186,4,60.020799999999994,11.0775
49,840,1200,1186,4,60.4876,11.3285
50,360,720,714,4,60.020799999999994,10.3245
51,360,720,714,4,60.1764,11.5795
52,360,720,714,4,59.709599999999995,11.3285
53,360,720,714,4,60.020799999999994,11.3285
54,360,720,714,4,60.1764,11.5795
55,360,720,714,4,59.709599999999995,10.826500000000001
56,360,720,714,4,60.020799999999994,11.5795
57,360,720,714,4,59.709599999999995,11.0775
58,360,720,714,4,60.4876,11.5795
59,360,720,714,4,60.020799999999994,11.0775
60,360,720,714,4,60.1764,11.5795
61,360,720,714,4,60.1764,11.5795
62,360,720,714,4,59.709599999999995,11.0775
63,360,720,714,4,59.8652,11.3285
64,360,720,714,4,60.020799999999994,11.5795
65,360,720,714,4,59.554,10.826500000000001
66,360,720,714,4,59.709599999999995,10.826500000000001
67,360,720,714,4,59.8652,11.0775
68,360,720,714,4,59.8652,11.3285
69,360,720,714,4,59.8652,11.0775
70,360,720,714,4,60.1764,11.0775
71,360,720,714,4,60.4876,11.3285
