id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.709599999999995,10.3245
2,600,960,950,4,60.020799999999994,11.3285
3,600,960,950,4,60.020799999999994,12.0815
4,600,960,950,4,60.1764,11.3285
5,600,960,950,4,60.020799999999994,11.0775
6,600,960,950,4,59.8652,11.0775
7,600,960,950,4,60.020799999999994,10.826500000000001
8,600,960,950,4,60.4876,11.3285
9,600,960,950,4,59.709599999999995,11.5795
10,600,960,950,4,60.020799999999994,11.5795
11,600,960,950,4,60.1764,11.5795
12,600,960,950,4,60.020799999999994,11.3285
13,600,960,950,4,59.398399999999995,10.826500000000001
14,600,960,950,4,60.020799999999994,11.3285
15,600,960,950,4,59.8652,11.0775
16,600,960,950,4,59.8652,10.5755
17,600,960,950,4,59.554,10.5755
18,600,960,950,4,59.709599999999995,11.0775
19,1080,1440,1422,4,60.020799999999994,11.0775
20,1080,1440,1422,4,60.1764,11.0775
21,1080,1440,1422,4,60.1764,11.5795
22,1080,1440,1422,4,59.8652,10.826500000000001
23,1080,1440,1422,4,60.020799999999994,11.3285
24,1080,1440,1422,4,59.8652,11.5795
25,1080,1440,1422,4,60.020799999999994,11.3285
26,1080,1440,1422,4,60.4876,11.0775
27,1080,1440,1422,4,60.4876,11.0775
28,1080,1440,1422,4,60.020799999999994,11.0775
29,1080,1440,1422,4,60.4876,10.826500000000001
30,840,1200,1186,4,60.4876,10.826500000000001
31,840,1200,1186,4,60.1764,11.5795
32,840,1200,1186,4,60.4876,10.826500000000001
33,840,1200,1186,4,60.4876,11.3285
34,840,1200,1186,4,59.8652,10.5755
35,840,1200,1186,4,60.020799999999994,11.5795
36,840,1200,1186,4,59.554,10.826500000000001
37,840,1200,1186,4,59.8652,11.3285
38,840,1200,1186,4,59.8652,11.8305
39,840,1200,1186,4,60.020799999999994,11.0775
40,840,1200,1186,4,60.331999999999994,11.0775
41,840,1200,1186,4,60.1764,11.3285
42,840,1200,1186,4,60.4876,11.0775
43,840,1200,1186,4,60.020799999999994,11.3285
44,840,1200,1186,4,60.020799999999994,10.5755
45,840,1200,1186,4,60.331999999999994,11.3285
46,840,1200,1186,4,60.1764,11.3285
47,840,1200,1186,4,60.1764,11.3285
48,840,1200,1186,4,59.8652,10.5755
49,840,1200,1186,4,60.1764,11.0775
50,840,1200,1186,4,59.709599999999995,10.826500000000001
51,840,1200,1186,4,59.554,10.5755
52,840,1200,1186,4,59.8652,10.826500000000001
53,840,1200,1186,4,60.020799999999994,10.826500000000001
54,840,1200,1186,4,60.020799999999994,10.826500000000001
55,840,1200,1186,4,60.331999999999994,11.3285
56,840,1200,1186,4,59.709599999999995,10.826500000000001
57,840,1200,1186,4,60.020799999999994,10.5755
58,840,1200,1186,4,60.020799999999994,10.826500000000001
59,840,1200,1186,4,60.020799999999994,11.8305
60,840,1200,1186,4,59.709599999999995,11.3285
61,840,1200,1186,4,60.020799999999994,10.826500000000001
62,840,1200,1186,4,60.331999999999994,11.0775
63,840,1200,1186,4,60.020799999999994,10.5755
64,840,1200,1186,4,59.8652,10.5755
65,840,1200,1186,4,59.8652,11.5795
66,840,1200,1186,4,60.1764,11.0775
67,840,1200,1186,4,59.554,11.5795
68,840,1200,1186,4,59.8652,10.826500000000001
69,360,720,714,4,60.1764,11.3285
70,360,720,714,4,60.1764,10.826500000000001
71,360,720,714,4,60.1764,11.3285
72,360,720,714,4,60.020799999999994,11.0775
73,360,720,714,4,59.8652,10.826500000000001
74,360,720,714,4,60.020799999999994,11.0775
75,360,720,714,4,59.554,11.0775
76,360,720,714,4,60.020799999999994,11.5795
77,360,720,714,4,59.709599999999995,10.826500000000001
78,360,720,714,4,59.8652,11.3285
79,360,720,714,4,60.4876,11.0775
80,360,720,714,4,60.4876,11.3285
81,360,720,714,4,60.020799999999994,11.3285
82,360,720,714,4,60.1764,11.0775
83,360,720,714,4,59.8652,10.826500000000001
84,360,720,714,4,60.331999999999994,11.0775
85,360,720,714,4,60.1764,11.3285
86,360,720,714,4,59.554,11.5795
87,360,720,714,4,60.331999999999994,11.3285
88,360,720,714,4,60.331999999999994,11.3285
89,360,720,714,4,59.8652,11.0775
90,360,720,714,4,60.331999999999994,11.0775
91,360,720,714,4,59.709599999999995,10.826500000000001
92,360,720,714,4,60.020799999999994,11.3285
93,360,720,714,4,59.8652,10.826500000000001
94,360,720,714,4,59.709599999999995,10.826500000000001
95,360,720,714,4,59.709599999999995,10.826500000000001
96,360,720,714,4,60.4876,11.3285
97,360,720,714,4,59.554,10.826500000000001
98,360,720,714,4,60.020799999999994,11.0775
99,360,720,714,4,59.8652,10.5755
