id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.15046666666667,11.203
2,600,960,950,4,59.943,10.868333333333334
3,600,960,950,4,59.943,10.868333333333334
4,1080,1440,1422,4,60.15046666666667,11.203
5,1080,1440,1422,4,59.73553333333333,11.203
6,840,1200,1186,4,59.83926666666667,10.533666666666667
7,840,1200,1186,4,60.04673333333333,11.705
8,840,1200,1186,4,60.2542,11.035666666666668
9,840,1200,1186,4,59.83926666666667,10.199
10,840,1200,1186,4,60.35793333333333,11.370333333333333
11,840,1200,1186,4,59.943,11.370333333333333
12,840,1200,1186,4,59.943,11.203
13,840,1200,1186,4,60.35793333333333,11.370333333333333
14,840,1200,1186,4,59.83926666666667,11.537666666666667
15,840,1200,1186,4,60.15046666666667,11.203
16,840,1200,1186,4,59.943,10.701
17,840,1200,1186,4,59.73553333333333,11.035666666666668
18,840,1200,1186,4,60.04673333333333,11.537666666666667
19,840,1200,1186,4,59.73553333333333,11.537666666666667
20,840,1200,1186,4,60.04673333333333,11.035666666666668
21,840,1200,1186,4,59.52806666666667,10.868333333333334
22,360,720,714,4,60.04673333333333,11.370333333333333
23,360,720,714,4,60.04673333333333,11.035666666666668
24,360,720,714,4,60.35793333333333,11.370333333333333
