id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.6318,10.868333333333334
2,600,960,950,4,59.943,10.533666666666667
3,600,960,950,4,60.66913333333333,11.370333333333333
4,1080,1440,1422,4,60.15046666666667,11.035666666666668
5,840,1200,1186,4,59.73553333333333,11.537666666666667
6,840,1200,1186,4,60.15046666666667,11.035666666666668
7,840,1200,1186,4,60.5654,10.868333333333334
8,840,1200,1186,4,60.04673333333333,11.035666666666668
9,840,1200,1186,4,59.52806666666667,10.701
10,840,1200,1186,4,59.943,11.035666666666668
11,840,1200,1186,4,59.943,10.533666666666667
12,840,1200,1186,4,60.15046666666667,10.533666666666667
13,840,1200,1186,4,60.04673333333333,11.203
14,360,720,714,4,60.15046666666667,11.370333333333333
15,360,720,714,4,59.943,10.199
