id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.15046666666667,11.370333333333333
2,600,960,950,4,59.943,10.701
3,600,960,950,4,59.73553333333333,11.705
4,600,960,950,4,60.04673333333333,10.868333333333334
5,600,960,950,4,59.83926666666667,10.868333333333334
6,1080,1440,1422,4,59.83926666666667,11.035666666666668
7,1080,1440,1422,4,59.83926666666667,11.203
8,1080,1440,1422,4,59.83926666666667,10.701
9,1080,1440,1422,4,59.73553333333333,10.868333333333334
10,1080,1440,1422,4,60.04673333333333,11.035666666666668
11,840,1200,1186,4,59.83926666666667,11.203
12,840,1200,1186,4,60.2542,11.370333333333333
13,840,1200,1186,4,59.73553333333333,11.035666666666668
14,840,1200,1186,4,60.04673333333333,11.203
15,840,1200,1186,4,59.943,11.203
16,840,1200,1186,4,60.15046666666667,11.537666666666667
17,840,1200,1186,4,59.73553333333333,10.868333333333334
18,840,1200,1186,4,59.42433333333333,10.701
19,840,1200,1186,4,60.15046666666667,11.035666666666668
20,840,1200,1186,4,60.15046666666667,11.035666666666668
21,840,1200,1186,4,59.943,10.701
22,840,1200,1186,4,60.15046666666667,11.203
23,840,1200,1186,4,59.6318,11.537666666666667
24,840,1200,1186,4,59.83926666666667,10.868333333333334
25,840,1200,1186,4,60.15046666666667,11.537666666666667
26,840,1200,1186,4,59.943,10.701
27,360,720,714,4,59.943,11.035666666666668
28,360,720,714,4,59.6318,11.370333333333333
29,360,720,714,4,60.35793333333333,11.370333333333333
30,360,720,714,4,59.943,10.868333333333334
31,360,720,714,4,59.943,11.203
32,360,720,714,4,60.04673333333333,11.035666666666668
33,360,720,714,4,60.35793333333333,11.370333333333333
34,360,720,714,4,59.73553333333333,10.868333333333334
35,360,720,714,4,59.6318,10.868333333333334
36,360,720,714,4,59.83926666666667,11.203
37,360,720,714,4,60.15046666666667,11.035666666666668
38,360,720,714,4,59.83926666666667,11.705
39,360,720,714,4,60.461666666666666,10.868333333333334
40,360,720,714,4,59.6318,11.537666666666667
41,360,720,714,4,59.83926666666667,10.701
42,360,720,714,4,59.83926666666667,10.868333333333334
43,360,720,714,4,60.461666666666666,11.203
44,360,720,714,4,59.83926666666667,10.533666666666667
45,360,720,714,4,60.15046666666667,10.868333333333334
