id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.6318,10.701
2,600,960,950,4,59.943,10.701
3,600,960,950,4,60.2542,11.705
4,600,960,950,4,59.943,11.203
5,600,960,950,4,59.943,11.705
6,600,960,950,4,60.2542,10.701
7,600,960,950,4,59.943,11.203
8,600,960,950,4,60.5654,11.203
9,600,960,950,4,59.943,11.203
10,600,960,950,4,59.943,10.701
11,600,960,950,4,59.943,10.701
12,1080,1440,1422,4,60.2542,11.203
13,1080,1440,1422,4,60.2542,11.203
14,1080,1440,1422,4,60.2542,11.203
15,1080,1440,1422,4,59.6318,10.701
16,1080,1440,1422,4,60.2542,11.705
17,1080,1440,1422,4,60.2542,10.701
18,1080,1440,1422,4,59.6318,10.701
19,840,1200,1186,4,60.2542,11.203
20,840,1200,1186,4,59.943,10.701
21,840,1200,1186,4,59.943,10.701
22,840,1200,1186,4,59.943,12.207
23,840,1200,1186,4,59.3206,10.701
24,840,1200,1186,4,60.2542,11.203
25,840,1200,1186,4,60.5654,11.203
26,840,1200,1186,4,59.943,11.705
27,840,1200,1186,4,59.943,10.701
28,840,1200,1186,4,60.5654,10.701
29,840,1200,1186,4,60.2542,11.203
30,840,1200,1186,4,59.943,11.203
31,840,1200,1186,4,59.943,10.701
32,840,1200,1186,4,60.5654,11.705
33,840,1200,1186,4,59.943,11.203
34,840,1200,1186,4,59.6318,10.701
35,840,1200,1186,4,59.6318,11.203
36,840,1200,1186,4,59.943,11.705
37,840,1200,1186,4,59.6318,11.203
38,840,1200,1186,4,59.943,10.199
39,840,1200,1186,4,59.943,10.701
40,840,1200,1186,4,59.943,11.203
41,360,720,714,4,59.6318,11.203
42,360,720,714,4,59.943,11.705
43,360,720,714,4,59.943,11.705
44,360,720,714,4,59.943,11.705
45,360,720,714,4,60.2542,11.705
46,360,720,714,4,60.2542,11.203
47,360,720,714,4,60.2542,11.203
48,360,720,714,4,59.6318,10.701
49,360,720,714,4,59.943,11.203
50,360,720,714,4,59.6318,10.701
51,360,720,714,4,59.943,11.203
52,360,720,714,4,60.2542,11.203
53,360,720,714,4,59.943,11.203
54,360,720,714,4,59.943,11.705
55,360,720,714,4,59.943,11.203
56,360,720,714,4,59.943,10.701
