id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.709599999999995,11.0775
2,600,960,950,4,60.020799999999994,10.826500000000001
3,600,960,950,4,59.8652,10.826500000000001
4,600,960,950,4,60.020799999999994,11.0775
5,600,960,950,4,59.8652,10.826500000000001
6,600,960,950,4,59.8652,11.0775
7,600,960,950,4,59.8652,11.0775
8,600,960,950,4,60.020799999999994,10.5755
9,600,960,950,4,59.8652,10.3245
10,600,960,950,4,59.8652,11.3285
11,600,960,950,4,60.331999999999994,11.3285
12,1080,1440,1422,4,59.8652,11.0775
13,1080,1440,1422,4,60.1764,11.0775
14,1080,1440,1422,4,60.020799999999994,10.826500000000001
15,1080,1440,1422,4,59.709599999999995,10.826500000000001
16,1080,1440,1422,4,60.1764,11.5795
17,1080,1440,1422,4,60.331999999999994,11.5795
18,840,1200,1186,4,59.8652,10.5755
19,840,1200,1186,4,60.020799999999994,12.3325
20,840,1200,1186,4,59.8652,10.5755
21,840,1200,1186,4,59.8652,11.3285
22,840,1200,1186,4,60.331999999999994,11.0775
23,840,1200,1186,4,60.020799999999994,11.5795
24,840,1200,1186,4,60.331999999999994,11.5795
25,840,1200,1186,4,60.1764,11.0775
26,840,1200,1186,4,60.64319999999999,11.3285
27,840,1200,1186,4,59.8652,10.5755
28,840,1200,1186,4,60.331999999999994,10.826500000000001
29,840,1200,1186,4,60.020799999999994,11.8305
30,840,1200,1186,4,59.709599999999995,11.0775
31,840,1200,1186,4,59.709599999999995,10.5755
32,840,1200,1186,4,59.8652,11.0775
33,840,1200,1186,4,60.1764,11.0775
34,840,1200,1186,4,60.331999999999994,11.0775
35,840,1200,1186,4,60.020799999999994,11.3285
36,840,1200,1186,4,60.331999999999994,11.0775
37,840,1200,1186,4,60.4876,10.826500000000001
38,840,1200,1186,4,60.020799999999994,11.3285
39,840,1200,1186,4,60.020799999999994,11.3285
40,840,1200,1186,4,60.4876,10.826500000000001
41,840,1200,1186,4,59.709599999999995,12.0815
42,840,1200,1186,4,60.020799999999994,11.0775
43,840,1200,1186,4,59.554,10.5755
44,840,1200,1186,4,59.8652,11.3285
45,360,720,714,4,60.1764,10.5755
46,360,720,714,4,60.020799999999994,10.3245
47,360,720,714,4,59.8652,11.0775
48,360,720,714,4,60.020799999999994,11.0775
49,360,720,714,4,60.1764,11.5795
50,360,720,714,4,60.1764,11.5795
51,360,720,714,4,60.1764,11.0775
52,360,720,714,4,60.020799999999994,10.826500000000001
53,360,720,714,4,60.020799999999994,10.5755
54,360,720,714,4,60.020799999999994,11.0775
55,360,720,714,4,60.020799999999994,11.0775
56,360,720,714,4,60.020799999999994,11.0775
57,360,720,714,4,60.1764,11.0775
58,360,720,714,4,59.8652,10.5755
59,360,720,714,4,60.020799999999994,10.826500000000001
60,360,720,714,4,60.020799999999994,11.3285
61,360,720,714,4,60.020799999999994,11.3285
62,360,720,714,4,60.1764,11.5795
63,360,720,714,4,60.020799999999994,11.3285
64,360,720,714,4,60.4876,11.0775
65,360,720,714,4,60.020799999999994,10.826500000000001
66,360,720,714,4,60.020799999999994,10.826500000000001
67,360,720,714,4,59.554,10.826500000000001
