id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.331999999999994,11.3285
2,600,960,950,4,60.020799999999994,11.3285
3,600,960,950,4,60.1764,10.826500000000001
4,600,960,950,4,59.8652,11.0775
5,600,960,950,4,59.554,10.5755
6,600,960,950,4,59.554,10.826500000000001
7,600,960,950,4,60.331999999999994,11.0775
8,600,960,950,4,59.8652,10.826500000000001
9,600,960,950,4,59.8652,11.3285
10,600,960,950,4,59.709599999999995,10.5755
11,600,960,950,4,59.8652,11.0775
12,600,960,950,4,59.554,10.826500000000001
13,600,960,950,4,59.709599999999995,10.826500000000001
14,600,960,950,4,60.1764,10.3245
15,600,960,950,4,59.8652,11.5795
16,1080,1440,1422,4,59.8652,11.0775
17,1080,1440,1422,4,59.709599999999995,10.826500000000001
18,1080,1440,1422,4,59.8652,11.0775
19,1080,1440,1422,4,59.8652,10.826500000000001
20,1080,1440,1422,4,60.331999999999994,11.3285
21,1080,1440,1422,4,59.554,10.826500000000001
22,1080,1440,1422,4,60.331999999999994,11.3285
23,1080,1440,1422,4,60.020799999999994,10.3245
24,840,1200,1186,4,59.8652,11.0775
25,840,1200,1186,4,60.4876,11.0775
26,840,1200,1186,4,59.709599999999995,11.3285
27,840,1200,1186,4,60.4876,11.0775
28,840,1200,1186,4,59.8652,10.826500000000001
29,840,1200,1186,4,59.8652,11.0775
30,840,1200,1186,4,60.331999999999994,11.3285
31,840,1200,1186,4,59.709599999999995,10.3245
32,840,1200,1186,4,60.020799999999994,11.0775
33,840,1200,1186,4,60.020799999999994,11.3285
34,840,1200,1186,4,60.020799999999994,11.3285
35,840,1200,1186,4,60.020799999999994,10.826500000000001
36,840,1200,1186,4,59.8652,10.826500000000001
37,840,1200,1186,4,60.1764,11.0775
38,840,1200,1186,4,60.020799999999994,12.0815
39,840,1200,1186,4,60.020799999999994,10.826500000000001
40,840,1200,1186,4,60.1764,10.826500000000001
41,840,1200,1186,4,59.8652,10.826500000000001
42,840,1200,1186,4,59.8652,11.0775
43,840,1200,1186,4,60.020799999999994,11.5795
44,840,1200,1186,4,60.1764,11.3285
45,840,1200,1186,4,59.8652,11.3285
46,840,1200,1186,4,60.020799999999994,11.0775
47,840,1200,1186,4,60.020799999999994,11.5795
48,840,1200,1186,4,60.020799999999994,11.0775
49,840,1200,1186,4,59.8652,10.826500000000001
50,840,1200,1186,4,60.1764,11.3285
51,840,1200,1186,4,60.1764,10.826500000000001
52,840,1200,1186,4,60.1764,11.3285
53,840,1200,1186,4,59.709599999999995,11.0775
54,840,1200,1186,4,60.020799999999994,11.3285
55,840,1200,1186,4,59.8652,11.3285
56,840,1200,1186,4,60.331999999999994,11.3285
57,840,1200,1186,4,59.8652,11.0775
58,840,1200,1186,4,60.020799999999994,11.0775
59,840,1200,1186,4,60.020799999999994,11.0775
60,840,1200,1186,4,60.020799999999994,11.0775
61,840,1200,1186,4,60.020799999999994,11.8305
62,360,720,714,4,60.331999999999994,11.0775
63,360,720,714,4,60.331999999999994,10.826500000000001
64,360,720,714,4,60.1764,11.0775
65,360,720,714,4,59.709599999999995,11.0775
66,360,720,714,4,60.020799999999994,11.3285
67,360,720,714,4,60.020799999999994,10.826500000000001
68,360,720,714,4,59.8652,11.0775
69,360,720,714,4,60.331999999999994,11.3285
70,360,720,714,4,60.020799999999994,11.0775
71,360,720,714,4,59.8652,12.0815
72,360,720,714,4,59.709599999999995,10.826500000000001
73,360,720,714,4,60.331999999999994,11.0775
74,360,720,714,4,60.1764,11.0775
75,360,720,714,4,59.554,11.0775
76,360,720,714,4,60.020799999999994,11.3285
77,360,720,714,4,60.020799999999994,11.0775
78,360,720,714,4,60.020799999999994,11.3285
79,360,720,714,4,60.020799999999994,11.3285
80,360,720,714,4,60.1764,11.5795
81,360,720,714,4,59.554,10.826500000000001
82,360,720,714,4,60.020799999999994,11.0775
83,360,720,714,4,60.331999999999994,11.5795
84,360,720,714,4,60.1764,11.3285
85,360,720,714,4,59.8652,11.5795
86,360,720,714,4,59.8652,12.0815
87,360,720,714,4,60.020799999999994,11.3285
88,360,720,714,4,59.8652,10.5755
89,360,720,714,4,60.020799999999994,10.826500000000001
90,360,720,714,4,59.709599999999995,10.5755
91,360,720,714,4,59.554,10.826500000000001
92,360,720,714,4,59.8652,11.0775
93,360,720,714,4,60.331999999999994,11.3285
