id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,request_type,request_time,mobility_type,call_time,direct_drive_time
1,59.870047090306024,10.377168728147728,59.68453600660146,10.939385355149193,0,678,WALKING,643,38
2,60.33702326652785,11.411647321830426,59.94041336343534,10.748231701968695,0,1114,WALKING,1078,58
3,59.99798576872296,10.489612053548022,59.953207231277034,10.51210071862808,0,1017,WALKING,985,6
4,60.04916124008974,10.916896690069136,59.7165206762057,10.905652357529107,0,983,WALKING,958,37
5,59.66534520483892,10.939385355149193,59.62696360131384,10.804453364668841,0,413,WALKING,378,9
6,60.04916124008974,11.063073013089516,60.06195510793143,10.939385355149193,0,850,WALKING,829,8
7,59.844459354622636,10.613299711488343,59.79328388325586,10.759476034508724,0,971,WALKING,927,10
8,59.97879496696042,11.557823644850806,59.927619495593646,11.524090647230718,0,1032,WALKING,1000,6
9,59.953207231277034,11.119294675789662,60.15151218282329,11.602800975010924,0,404,WALKING,372,35
10,59.71012374228485,11.063073013089516,59.7165206762057,11.029340015469428,0,969,WALKING,947,3
11,60.08754284361482,10.916896690069136,60.074748975773126,11.085561678169574,0,1005,WALKING,978,10
12,59.9212225616728,12.277460927412681,59.83806242070179,12.176261934552418,0,1053,WALKING,1035,11
13,59.89563482598941,11.018095682929399,59.98519190088127,11.051828680549487,0,483,WALKING,443,11
14,59.94041336343534,11.141783340869722,59.94041336343534,11.220493668649926,0,666,WALKING,630,5
15,59.99798576872296,10.916896690069136,59.74850534580993,11.220493668649926,0,703,WALKING,687,33
16,59.58218506386791,10.66952137418849,59.447849451530125,10.714498704348607,0,1068,WALKING,1036,16
17,60.06835204185228,11.074317345629545,60.1259244471399,11.242982333729985,0,916,WALKING,876,12
18,60.00438270264381,11.366669991670308,59.98519190088127,11.276715331350074,0,902,WALKING,859,6
19,59.94681029735619,10.635788376568403,59.93401642951449,10.545833716248168,0,831,WALKING,790,6
20,60.04916124008974,10.320947065447582,59.991588834802116,10.377168728147728,0,408,WALKING,391,8
21,59.83806242070179,11.400402989290395,59.780490015414166,11.389158656750366,0,961,WALKING,945,7
22,60.285847795161075,11.242982333729985,60.16430605066498,11.287959663890103,0,1188,WALKING,1151,14
23,60.27305392731938,10.98436268530931,60.221878455952606,11.029340015469428,0,634,WALKING,618,7
24,60.25386312555684,11.175516338489809,60.266656993398534,10.98436268530931,0,472,WALKING,446,11
25,60.21548152203176,11.299203996430132,59.79968081717671,10.849430694828959,0,1016,WALKING,974,53
26,60.0299704383272,11.287959663890103,60.19629072026922,11.602800975010924,0,1097,WALKING,1073,26
27,60.055558174010585,11.018095682929399,59.97879496696042,11.15302767340975,0,498,WALKING,461,12
28,60.08754284361482,11.15302767340975,60.08114590969397,11.18676067102984,0,1151,WALKING,1130,3
29,59.78688694933501,11.029340015469428,59.72931454404739,11.591556642470893,0,603,WALKING,583,33
30,59.97879496696042,11.085561678169574,59.95960416519788,11.141783340869722,0,1135,WALKING,1103,4
31,60.02357350440635,10.961874020229253,59.953207231277034,12.15377326947236,0,424,WALKING,385,67
32,59.703726808364,10.826942029748901,59.87644402422687,10.759476034508724,0,430,WALKING,388,20
33,59.780490015414166,11.276715331350074,59.79968081717671,11.411647321830426,0,409,WALKING,381,8
34,60.50974048239072,11.16427200594978,60.349817134369545,11.141783340869722,0,735,WALKING,716,18
35,60.40738953965717,11.141783340869722,60.08114590969397,11.108050343249634,0,895,WALKING,857,37
36,60.00438270264381,10.770720367048755,60.010779636564656,10.86067502736899,0,1094,WALKING,1050,6
37,59.85085628854348,11.703999967871187,59.90203175991026,11.80519896073145,0,1056,WALKING,1040,9
38,60.266656993398534,11.16427200594978,60.20908458811091,11.108050343249634,0,1107,WALKING,1070,8
39,59.89563482598941,10.86067502736899,60.04916124008974,11.029340015469428,0,924,WALKING,897,20
40,59.889237892068564,10.98436268530931,59.97879496696042,11.029340015469428,0,948,WALKING,929,11
41,60.57370982159919,10.916896690069136,60.5481220859158,11.018095682929399,0,462,WALKING,443,7
42,59.927619495593646,10.444634723387905,60.055558174010585,11.366669991670308,0,465,WALKING,431,54
43,60.138718314981595,11.18676067102984,59.697329874443156,10.98436268530931,0,1137,WALKING,1107,51
44,60.3434202004487,11.276715331350074,60.11313057929821,11.51284631469069,0,584,WALKING,563,29
45,60.25386312555684,11.51284631469069,59.9212225616728,11.074317345629545,0,573,WALKING,555,45
46,59.88284095814772,11.141783340869722,59.95960416519788,11.65902263771107,0,1046,WALKING,1025,31
47,60.202687654190065,11.018095682929399,59.927619495593646,10.826942029748901,0,1292,WALKING,1264,33
48,60.55451901983665,11.344181326590249,60.535328218074106,11.085561678169574,0,1321,WALKING,1284,15
49,59.27513223566726,11.321692661510191,59.52461265858029,11.434135986910483,0,474,WALKING,430,29
50,59.56299426210537,11.51284631469069,59.75490227973078,11.287959663890103,0,758,WALKING,717,25
51,60.06195510793143,12.052574276612095,59.908428693831105,11.299203996430132,0,488,WALKING,469,46
52,60.202687654190065,11.366669991670308,59.96600109911873,10.590811046408286,0,826,WALKING,790,51
53,59.7165206762057,11.703999967871187,59.69093294052231,11.602800975010924,0,1137,WALKING,1111,7
54,60.42018340749886,11.231738001189957,60.33702326652785,11.254226666270014,0,897,WALKING,865,10
55,60.202687654190065,11.287959663890103,60.100336711456514,11.051828680549487,0,1100,WALKING,1071,18
56,60.4393742092614,11.265470998810043,60.477755812786484,11.389158656750366,0,804,WALKING,766,9
57,59.594978931709605,10.590811046408286,59.66534520483892,10.568322381328226,0,601,WALKING,556,8
58,59.953207231277034,11.198005003569868,59.96600109911873,10.579566713868257,0,1042,WALKING,998,35
59,60.074748975773126,11.063073013089516,60.17070298458583,11.546579312310776,0,528,WALKING,498,29
60,60.349817134369545,10.781964699588784,60.35621406829039,10.849430694828959,0,1019,WALKING,997,4
61,60.17070298458583,11.411647321830426,60.2346723237943,11.400402989290395,0,1217,WALKING,1196,8
62,60.18989378634837,11.49035764961063,60.202687654190065,11.535334979770747,0,921,WALKING,877,3
63,59.55659732818452,10.939385355149193,59.9212225616728,10.973118352769282,0,1029,WALKING,990,41
64,59.60137586563045,10.916896690069136,60.0171765704855,11.141783340869722,0,389,WALKING,370,48
65,60.14511524890244,11.456624651990541,59.99798576872296,11.33293699405022,0,885,WALKING,851,18
66,59.7165206762057,10.759476034508724,59.806077751097554,11.018095682929399,0,876,WALKING,841,18
67,59.87644402422687,10.714498704348607,59.85085628854348,10.961874020229253,0,398,WALKING,380,15
68,60.11313057929821,10.939385355149193,60.202687654190065,11.096806010709605,0,849,WALKING,832,14
69,59.87644402422687,11.254226666270014,59.98519190088127,10.20850374004729,0,405,WALKING,362,60
70,59.72931454404739,10.871919359909018,59.78688694933501,10.197259407507259,0,931,WALKING,900,39
71,60.04916124008974,11.33293699405022,60.00438270264381,11.51284631469069,0,968,WALKING,947,12
72,59.780490015414166,10.557078048788197,59.761299213651625,10.770720367048755,0,858,WALKING,816,13
73,59.79328388325586,11.209249336109897,59.96600109911873,10.444634723387905,0,508,WALKING,472,47
74,60.42658034141971,11.220493668649926,60.04916124008974,10.815697697208872,0,462,WALKING,421,48
75,59.88284095814772,10.500856386088051,59.95960416519788,10.53458938370814,0,564,WALKING,525,9
76,59.678139072680615,10.703254371808578,59.74850534580993,10.973118352769282,0,984,WALKING,958,18
77,59.77409308149332,11.15302767340975,59.79968081717671,11.18676067102984,0,996,WALKING,977,4
78,59.86365015638518,10.950629687689224,59.91482562775195,11.108050343249634,0,642,WALKING,625,11
79,59.889237892068564,10.377168728147728,59.85085628854348,10.635788376568403,0,868,WALKING,840,16
80,60.00438270264381,10.444634723387905,60.04276430616889,10.264725402747436,0,803,WALKING,775,11
81,59.889237892068564,11.760221630571333,60.074748975773126,11.377914324210337,0,960,WALKING,930,30
82,60.32422939868616,11.108050343249634,60.33702326652785,11.096806010709605,0,383,WALKING,360,2
83,60.0171765704855,11.389158656750366,60.08754284361482,11.119294675789662,0,898,WALKING,870,17
84,60.0171765704855,12.209994932172506,60.06195510793143,12.243727929792595,0,486,WALKING,447,6
85,60.16430605066498,10.973118352769282,60.33702326652785,11.366669991670308,0,594,WALKING,556,29
86,60.266656993398534,11.096806010709605,60.5481220859158,10.68076570672852,0,940,WALKING,900,39
87,60.388198737894626,11.175516338489809,60.11313057929821,10.894408024989076,0,995,WALKING,950,35
88,59.85725322246433,11.096806010709605,60.45856501102394,10.883163692449047,0,903,WALKING,864,68
89,59.844459354622636,11.254226666270014,59.95960416519788,11.141783340869722,0,499,WALKING,457,15
90,60.09393977753567,11.625289640090982,59.93401642951449,11.917642286131743,0,1343,WALKING,1321,25
91,59.79968081717671,10.399657393227788,59.8124746850184,10.928141022609164,0,1157,WALKING,1118,30
92,60.19629072026922,11.175516338489809,60.221878455952606,11.231738001189957,0,914,WALKING,877,5
93,60.45856501102394,11.00685135038937,60.06835204185228,11.15302767340975,0,879,WALKING,842,45
94,59.96600109911873,10.725743036888638,60.138718314981595,11.130539008329691,0,404,WALKING,370,30
95,59.703726808364,11.625289640090982,59.74850534580993,11.591556642470893,0,1076,WALKING,1050,6
96,59.88284095814772,11.524090647230718,59.93401642951449,11.085561678169574,0,402,WALKING,373,26
97,59.85725322246433,11.434135986910483,59.953207231277034,11.15302767340975,0,931,WALKING,888,19
98,59.48623105505521,10.692010039268549,59.825268552860095,11.366669991670308,0,1228,WALKING,1195,54
99,59.9212225616728,11.040584348009459,59.972398033039575,11.366669991670308,0,633,WALKING,606,20
100,59.83806242070179,10.602055378948315,59.90203175991026,10.66952137418849,0,1007,WALKING,974,9
101,59.575788129947064,10.883163692449047,59.54380346034283,10.736987369428666,0,1044,WALKING,1021,9
102,60.010779636564656,11.220493668649926,60.183496852427524,11.198005003569868,0,371,WALKING,0,20
103,59.94681029735619,11.287959663890103,60.285847795161075,11.040584348009459,0,970,WALKING,929,41
104,60.27945086124023,11.198005003569868,60.221878455952606,11.119294675789662,0,981,WALKING,954,8
