id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.8652,10.826500000000001
2,600,960,950,4,60.1764,11.0775
3,600,960,950,4,59.709599999999995,10.826500000000001
4,600,960,950,4,59.8652,11.0775
5,1080,1440,1422,4,59.8652,10.5755
6,1080,1440,1422,4,60.1764,11.0775
7,840,1200,1186,4,59.709599999999995,10.826500000000001
8,840,1200,1186,4,59.8652,10.5755
9,840,1200,1186,4,60.1764,10.826500000000001
10,840,1200,1186,4,60.1764,11.0775
11,840,1200,1186,4,60.020799999999994,10.826500000000001
12,840,1200,1186,4,60.331999999999994,11.8305
13,840,1200,1186,4,59.8652,11.3285
14,840,1200,1186,4,60.331999999999994,11.3285
15,360,720,714,4,60.1764,11.3285
16,360,720,714,4,59.709599999999995,10.5755
17,360,720,714,4,60.4876,11.0775
18,360,720,714,4,59.554,10.5755
19,360,720,714,4,60.331999999999994,11.3285
