id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.43333333333334,11.15
2,600,960,950,4,60.00666666666667,10.983333333333334
3,600,960,950,4,60.11333333333334,11.15
4,600,960,950,4,59.58,10.816666666666666
5,600,960,950,4,60.00666666666667,10.983333333333334
6,1080,1440,1422,4,59.473333333333336,10.65
7,1080,1440,1422,4,59.900000000000006,11.316666666666666
8,1080,1440,1422,4,60.11333333333334,11.15
9,840,1200,1186,4,60.11333333333334,11.15
10,840,1200,1186,4,60.43333333333334,10.983333333333334
11,840,1200,1186,4,60.00666666666667,11.15
12,840,1200,1186,4,60.32666666666667,10.983333333333334
13,840,1200,1186,4,60.11333333333334,11.483333333333334
14,840,1200,1186,4,59.900000000000006,11.15
15,840,1200,1186,4,59.79333333333334,10.483333333333334
16,840,1200,1186,4,60.00666666666667,11.316666666666666
17,840,1200,1186,4,60.11333333333334,11.483333333333334
18,360,720,714,4,60.11333333333334,11.15
19,360,720,714,4,60.11333333333334,10.983333333333334
20,360,720,714,4,60.11333333333334,11.316666666666666
21,360,720,714,4,59.900000000000006,10.816666666666666
22,360,720,714,4,59.58,10.816666666666666
23,360,720,714,4,60.22,11.483333333333334
24,360,720,714,4,60.22,11.15
