id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.5654,11.035666666666668
2,600,960,950,4,60.2542,11.203
3,1080,1440,1422,4,59.83926666666667,10.868333333333334
4,840,1200,1186,4,60.15046666666667,10.868333333333334
5,840,1200,1186,4,59.83926666666667,11.035666666666668
6,840,1200,1186,4,59.73553333333333,11.370333333333333
7,840,1200,1186,4,59.83926666666667,11.370333333333333
8,840,1200,1186,4,60.15046666666667,11.203
9,840,1200,1186,4,59.83926666666667,11.370333333333333
10,840,1200,1186,4,59.83926666666667,12.039666666666667
11,840,1200,1186,4,60.35793333333333,11.370333333333333
12,840,1200,1186,4,59.73553333333333,11.035666666666668
13,840,1200,1186,4,60.2542,11.537666666666667
14,360,720,714,4,60.461666666666666,11.537666666666667
