id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.331999999999994,11.3285
2,600,960,950,4,60.1764,11.5795
3,600,960,950,4,59.8652,11.3285
4,600,960,950,4,60.4876,10.826500000000001
5,600,960,950,4,59.709599999999995,11.8305
6,600,960,950,4,60.020799999999994,11.5795
7,600,960,950,4,59.554,11.0775
8,600,960,950,4,60.020799999999994,12.3325
9,600,960,950,4,60.020799999999994,11.0775
10,600,960,950,4,60.020799999999994,11.0775
11,600,960,950,4,60.1764,11.3285
12,600,960,950,4,60.020799999999994,10.5755
13,600,960,950,4,59.709599999999995,11.3285
14,1080,1440,1422,4,59.709599999999995,10.5755
15,1080,1440,1422,4,59.554,10.5755
16,1080,1440,1422,4,60.1764,10.826500000000001
17,1080,1440,1422,4,60.331999999999994,11.3285
18,1080,1440,1422,4,59.709599999999995,11.3285
19,1080,1440,1422,4,59.8652,10.826500000000001
20,1080,1440,1422,4,59.709599999999995,10.3245
21,840,1200,1186,4,59.8652,11.0775
22,840,1200,1186,4,60.4876,11.0775
23,840,1200,1186,4,60.1764,11.0775
24,840,1200,1186,4,60.020799999999994,10.5755
25,840,1200,1186,4,60.020799999999994,11.3285
26,840,1200,1186,4,59.8652,10.5755
27,840,1200,1186,4,60.4876,11.3285
28,840,1200,1186,4,60.331999999999994,11.0775
29,840,1200,1186,4,60.020799999999994,10.826500000000001
30,840,1200,1186,4,60.020799999999994,11.0775
31,840,1200,1186,4,59.554,10.5755
32,840,1200,1186,4,59.8652,11.5795
33,840,1200,1186,4,60.020799999999994,10.5755
34,840,1200,1186,4,60.020799999999994,11.3285
35,840,1200,1186,4,60.1764,11.5795
36,840,1200,1186,4,60.331999999999994,10.826500000000001
37,840,1200,1186,4,59.709599999999995,10.826500000000001
38,840,1200,1186,4,59.8652,11.5795
39,840,1200,1186,4,59.398399999999995,10.826500000000001
40,840,1200,1186,4,59.8652,11.0775
41,840,1200,1186,4,60.1764,11.0775
42,840,1200,1186,4,60.020799999999994,11.3285
43,840,1200,1186,4,59.8652,11.5795
44,840,1200,1186,4,59.709599999999995,11.0775
45,840,1200,1186,4,59.709599999999995,10.5755
46,840,1200,1186,4,60.020799999999994,11.0775
47,840,1200,1186,4,59.8652,11.3285
48,840,1200,1186,4,60.020799999999994,11.0775
49,840,1200,1186,4,60.1764,11.0775
50,360,720,714,4,60.1764,11.3285
51,360,720,714,4,59.709599999999995,10.5755
52,360,720,714,4,60.1764,11.5795
53,360,720,714,4,60.020799999999994,10.5755
54,360,720,714,4,59.709599999999995,11.3285
55,360,720,714,4,60.020799999999994,10.5755
56,360,720,714,4,60.4876,11.0775
57,360,720,714,4,60.4876,11.0775
58,360,720,714,4,60.020799999999994,11.5795
59,360,720,714,4,60.1764,11.0775
60,360,720,714,4,59.709599999999995,11.0775
61,360,720,714,4,59.709599999999995,11.5795
62,360,720,714,4,60.331999999999994,11.5795
63,360,720,714,4,59.709599999999995,10.826500000000001
64,360,720,714,4,60.1764,11.5795
65,360,720,714,4,60.020799999999994,11.0775
66,360,720,714,4,60.1764,11.0775
67,360,720,714,4,60.1764,10.3245
68,360,720,714,4,60.1764,11.0775
69,360,720,714,4,59.8652,11.8305
70,360,720,714,4,60.020799999999994,10.5755
