id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,request_type,request_time,mobility_type,call_time,direct_drive_time
1,59.65392643718592,10.698670572864321,59.939855381909545,11.30672759798995,0,697,WALKING,504,0
2,59.73017415577889,10.743380648241207,59.70158126130653,10.537714301507538,1,1031,WALKING,381,0
3,60.08281985427136,11.011641100502512,59.611037095477386,11.101061251256281,0,525,WALKING,378,0
4,60.11617823115578,10.716554603015075,59.916027969849246,11.181539386934674,1,920,WALKING,714,0
5,59.887435075376885,11.118945281407035,59.86360766331658,11.99526275879397,0,386,WALKING,0,0
6,60.1733640201005,11.19048140201005,59.87790411055276,12.031030819095477,0,491,WALKING,364,0
7,59.963682793969845,11.825364472361809,59.773063497487435,11.172597371859297,0,422,WALKING,0,0
8,59.76829801507537,12.004204773869347,60.01133761809045,11.816422457286432,1,898,WALKING,0,0
9,59.83024928643216,12.08468290954774,59.94462086432161,11.932668653266331,1,528,WALKING,384,0
10,59.84454573366834,11.360379688442212,59.963682793969845,11.476625884422111,0,426,WALKING,0,0
