id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,6,4,60.02895353423146,11.081496090096607
2,1080,1440,6,4,59.89415681617303,11.535688178551982
3,840,1200,6,4,59.70319479892358,11.244319668976836
4,840,1200,6,4,60.163750252289894,11.287167979208474
5,840,1200,6,4,59.81552539730561,10.99579946963333
6,840,1200,6,4,60.09073536334157,11.484270206274015
7,840,1200,6,4,60.096351893260675,11.432852233996048
8,840,1200,6,4,60.46142633800226,11.004369131679658
9,360,720,6,4,60.34347920970114,11.629954461061589
10,360,720,6,4,59.641412969813466,10.84154555279943
11,360,720,6,4,60.208682491642705,11.11577473828192
12,360,720,6,4,60.13005107277529,11.012938793725985
13,360,720,6,4,60.23676514123821,11.158623048513558
14,360,720,6,4,59.93908905552584,10.901533187123723
15,360,720,6,4,60.38841144905395,10.978660145540674
16,360,720,6,4,59.60209726037976,10.695861298011856
17,360,720,6,4,60.315396560105626,11.27002865511582
18,360,720,6,4,60.11320148301798,11.158623048513558
19,360,720,6,4,59.860457636658424,11.175762372606213
