ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_1,7594.564,59.338,22.0,10.2,13202.964028894154,15632.076464635586,1161.2,6.4,18272.6,6300.2,6730.4,180.0,1.0,120.0,9.2,5.1272
Gen_Data_300_2,7632.832,59.64399999999999,22.4,8.2,11223.919025918989,15433.535507402554,1320.2,11.8,18238.6,5987.0,6471.0,180.0,0.0,120.0,8.2,5.4270000000000005
Gen_Data_300_3,7654.3820000000005,59.92,23.2,9.4,12465.262899969623,15585.896091900004,849.4,40.6,17916.0,6534.4,7225.2,180.0,0.0,120.0,9.4,7.999799999999999
Gen_Data_300_4,7548.024,59.346000000000004,22.6,6.2,9219.668455664814,15490.771969231611,1106.4,17.8,18085.4,5969.8,6338.6,180.0,0.0,120.0,6.2,4.4294
Gen_Data_300_5,7684.124000000001,60.04599999999999,25.2,2.4,5447.545716817853,15743.519814655843,856.4,19.2,18113.6,6570.6,6938.8,180.0,0.0,120.0,2.4,5.062399999999999
Gen_Data_300_6,7671.858,60.053999999999995,25.2,3.8,6930.8292979311245,15580.868471012102,713.0,41.2,17812.4,6537.8,7300.4,180.0,0.0,120.0,3.8,9.0732
Gen_Data_300_7,7640.936,59.676,22.6,4.2,7353.380220855077,15791.251953381692,846.8,27.6,18144.8,6938.8,7870.8,180.0,1.0,120.0,3.2,9.977999999999998
Gen_Data_300_8,7724.389999999999,59.798,24.6,5.6,8685.016511730362,15943.962508596107,771.8,33.0,18213.4,6673.6,7318.4,180.0,0.0,120.0,5.6,7.1736
Gen_Data_300_9,7659.282000000001,59.898,27.6,6.4,9487.453133605548,15713.294131679364,778.2,47.0,17980.2,6874.4,7587.6,180.0,1.0,120.0,5.4,8.6504
Gen_Data_300_10,7694.978,59.876,29.0,7.0,10151.126789931182,15688.869351573518,902.0,43.6,18081.4,6588.4,7480.4,180.0,0.0,120.0,7.0,9.9398
