id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.82,11.275
2,600,960,950,4,59.660000000000004,11.025
3,600,960,950,4,59.980000000000004,11.025
4,600,960,950,4,60.300000000000004,11.275
5,600,960,950,4,59.82,12.275
6,600,960,950,4,59.980000000000004,11.275
7,600,960,950,4,59.660000000000004,11.275
8,600,960,950,4,60.300000000000004,11.025
9,600,960,950,4,60.300000000000004,11.275
10,600,960,950,4,59.5,10.775
11,1080,1440,1422,4,59.980000000000004,11.275
12,1080,1440,1422,4,60.14,11.025
13,1080,1440,1422,4,60.14,11.025
14,1080,1440,1422,4,59.34,10.775
15,1080,1440,1422,4,60.46,11.025
16,1080,1440,1422,4,60.14,11.275
17,1080,1440,1422,4,59.660000000000004,10.525
18,840,1200,1186,4,60.300000000000004,11.025
19,840,1200,1186,4,60.14,11.275
20,840,1200,1186,4,59.5,11.025
21,840,1200,1186,4,60.300000000000004,11.775
22,840,1200,1186,4,59.980000000000004,11.525
23,840,1200,1186,4,60.46,11.025
24,840,1200,1186,4,60.14,11.275
25,840,1200,1186,4,60.300000000000004,11.275
26,840,1200,1186,4,60.14,11.025
27,840,1200,1186,4,59.82,12.025
28,840,1200,1186,4,59.980000000000004,10.775
29,840,1200,1186,4,59.980000000000004,11.275
30,840,1200,1186,4,59.980000000000004,11.025
31,840,1200,1186,4,59.980000000000004,11.025
32,840,1200,1186,4,60.46,11.275
33,840,1200,1186,4,60.46,11.025
34,840,1200,1186,4,60.620000000000005,11.525
35,840,1200,1186,4,60.300000000000004,11.025
36,840,1200,1186,4,59.82,10.775
37,840,1200,1186,4,60.620000000000005,10.775
38,360,720,714,4,59.82,11.275
39,360,720,714,4,59.980000000000004,11.275
40,360,720,714,4,59.82,11.025
41,360,720,714,4,59.980000000000004,11.525
42,360,720,714,4,59.660000000000004,11.525
43,360,720,714,4,59.660000000000004,11.025
44,360,720,714,4,59.980000000000004,10.775
45,360,720,714,4,60.46,11.025
46,360,720,714,4,59.980000000000004,11.025
47,360,720,714,4,59.980000000000004,11.025
48,360,720,714,4,59.980000000000004,11.025
49,360,720,714,4,59.980000000000004,11.025
50,360,720,714,4,59.980000000000004,11.025
51,360,720,714,4,59.660000000000004,11.275
52,360,720,714,4,60.300000000000004,11.275
53,360,720,714,4,59.82,11.275
