id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,request_type,request_time,mobility_type,call_time,direct_drive_time
1,59.678139072680615,10.68076570672852,59.52461265858029,10.950629687689224,0,1027,WALKING,1022,23
2,59.65255133699723,11.63653397263101,59.66534520483892,10.871919359909018,0,556,WALKING,545,43
3,60.04916124008974,11.400402989290395,60.00438270264381,11.254226666270014,0,947,WALKING,930,10
4,59.6077727995513,11.175516338489809,59.594978931709605,11.130539008329691,0,940,WALKING,919,3
5,60.2346723237943,11.389158656750366,59.91482562775195,11.108050343249634,0,1016,WALKING,1002,39
6,59.95960416519788,11.265470998810043,59.98519190088127,11.018095682929399,0,882,WALKING,865,15
7,59.99798576872296,11.546579312310776,59.889237892068564,11.254226666270014,0,831,WALKING,809,21
8,60.04916124008974,11.198005003569868,59.94681029735619,11.051828680549487,0,983,WALKING,955,14
9,60.26026005947769,11.231738001189957,59.93401642951449,10.692010039268549,0,827,WALKING,806,48
10,60.14511524890244,11.220493668649926,60.11313057929821,10.33219139798761,0,980,WALKING,962,50
11,60.036367372248044,11.018095682929399,60.35621406829039,11.141783340869722,0,1031,WALKING,1026,37
12,59.889237892068564,11.65902263771107,59.742108411889085,11.265470998810043,0,890,WALKING,884,28
13,59.66534520483892,10.849430694828959,59.86365015638518,10.51210071862808,0,1135,WALKING,1132,30
14,60.04276430616889,11.242982333729985,59.531009592501135,10.647032709108432,0,954,WALKING,937,66
15,59.73571147796824,11.16427200594978,59.761299213651625,11.085561678169574,0,819,WALKING,792,6
16,60.22827538987345,11.33293699405022,60.17709991850668,11.287959663890103,0,936,WALKING,919,7
17,59.53740652642198,10.759476034508724,59.492627988976054,10.65827704164846,0,992,WALKING,983,8
18,59.95960416519788,11.524090647230718,60.285847795161075,11.265470998810043,0,928,WALKING,900,40
19,59.8124746850184,10.545833716248168,59.96600109911873,11.074317345629545,0,928,WALKING,923,35
20,59.85725322246433,11.231738001189957,60.06835204185228,11.287959663890103,0,931,WALKING,910,24
21,59.972398033039575,10.590811046408286,60.17709991850668,11.748977298031305,0,499,WALKING,474,69
22,60.202687654190065,11.299203996430132,60.221878455952606,11.209249336109897,0,384,WALKING,375,6
23,60.08754284361482,11.344181326590249,60.06195510793143,11.501601982150659,0,1099,WALKING,1097,10
24,59.93401642951449,11.501601982150659,60.036367372248044,11.299203996430132,0,958,WALKING,931,17
25,59.742108411889085,10.725743036888638,59.927619495593646,10.613299711488343,0,929,WALKING,904,22
26,59.85085628854348,10.478367721007992,59.870047090306024,10.53458938370814,0,880,WALKING,873,4
27,60.02357350440635,11.051828680549487,59.93401642951449,11.00685135038937,0,836,WALKING,832,11
28,59.89563482598941,10.961874020229253,60.010779636564656,11.299203996430132,0,910,WALKING,903,23
29,60.09393977753567,11.00685135038937,60.3434202004487,11.108050343249634,0,865,WALKING,856,29
30,59.52461265858029,10.770720367048755,59.79968081717671,10.83818636228893,0,932,WALKING,919,31
31,60.02357350440635,11.355425659130278,60.10673364537736,10.871919359909018,0,1028,WALKING,1011,29
32,60.0171765704855,12.423637250433062,60.04276430616889,12.1312846043923,0,1134,WALKING,1116,17
33,60.50334354846987,11.220493668649926,60.38180180397378,10.647032709108432,0,1086,WALKING,1071,35
34,60.388198737894626,11.108050343249634,60.35621406829039,10.961874020229253,0,1122,WALKING,1114,9
35,60.074748975773126,10.995607017849341,60.04276430616889,10.973118352769282,0,841,WALKING,825,4
36,59.722917610126544,10.410901725767816,59.722917610126544,10.557078048788197,0,864,WALKING,862,9
37,59.72931454404739,10.748231701968695,60.036367372248044,10.748231701968695,0,951,WALKING,936,35
38,59.66534520483892,10.590811046408286,59.90203175991026,10.455879055927934,0,845,WALKING,828,28
39,60.24746619163599,11.434135986910483,60.330626332607004,11.198005003569868,0,1036,WALKING,1035,16
40,59.79328388325586,11.81644329327148,59.79328388325586,11.625289640090982,0,850,WALKING,843,11
41,59.72931454404739,10.759476034508724,59.73571147796824,10.714498704348607,0,746,WALKING,727,3
