id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,request_type,request_time,mobility_type,call_time,direct_drive_time
1,59.93401642951449,10.995607017849341,59.83166548678094,10.849430694828959,0,477,WALKING,466,0
2,60.21548152203176,11.625289640090982,60.22827538987345,11.591556642470893,0,912,WALKING,906,0
3,59.99798576872296,10.871919359909018,59.953207231277034,10.894408024989076,0,825,WALKING,815,0
4,59.90203175991026,11.242982333729985,59.93401642951449,11.175516338489809,0,895,WALKING,885,0
5,59.991588834802116,11.040584348009459,59.703726808364,10.98436268530931,0,780,WALKING,767,0
6,59.7165206762057,10.98436268530931,59.678139072680615,10.871919359909018,0,1056,WALKING,1043,0
7,59.870047090306024,10.68076570672852,60.02357350440635,10.815697697208872,0,469,WALKING,457,0
8,60.32422939868616,11.299203996430132,60.22827538987345,11.15302767340975,0,890,WALKING,875,0
9,59.95960416519788,10.197259407507259,59.96600109911873,10.66952137418849,0,427,WALKING,420,0
10,59.467040253292666,10.725743036888638,59.88284095814772,11.265470998810043,0,835,WALKING,824,0
11,59.844459354622636,10.422146058307845,59.85725322246433,10.320947065447582,0,795,WALKING,788,0
12,60.157909116744136,11.029340015469428,60.010779636564656,10.849430694828959,0,492,WALKING,479,0
13,60.2346723237943,11.096806010709605,60.27305392731938,11.063073013089516,0,561,WALKING,551,0
14,59.79968081717671,10.444634723387905,59.870047090306024,11.063073013089516,0,893,WALKING,880,0
15,60.52253435023241,11.029340015469428,60.52893128415326,11.400402989290395,0,595,WALKING,585,0
16,59.86365015638518,11.377914324210337,60.477755812786484,11.175516338489809,0,620,WALKING,605,0
17,59.63975746915553,10.53458938370814,59.678139072680615,10.500856386088051,0,776,WALKING,768,0
18,60.305038596923616,11.242982333729985,60.26026005947769,11.085561678169574,0,906,WALKING,891,0
19,59.94681029735619,11.231738001189957,59.90203175991026,11.389158656750366,0,913,WALKING,899,0
20,59.68453600660146,10.950629687689224,60.20908458811091,11.119294675789662,0,830,WALKING,821,0
