id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.8652,10.5755
2,600,960,950,4,59.8652,10.826500000000001
3,600,960,950,4,59.8652,11.3285
4,600,960,950,4,59.8652,10.826500000000001
5,600,960,950,4,59.8652,10.5755
6,600,960,950,4,60.331999999999994,11.3285
7,600,960,950,4,60.4876,11.8305
8,600,960,950,4,60.1764,11.3285
9,600,960,950,4,60.020799999999994,11.0775
10,600,960,950,4,60.1764,11.5795
11,600,960,950,4,60.1764,11.0775
12,600,960,950,4,60.331999999999994,10.826500000000001
13,600,960,950,4,60.020799999999994,11.0775
14,600,960,950,4,59.8652,11.0775
15,600,960,950,4,59.8652,10.826500000000001
16,600,960,950,4,60.64319999999999,10.826500000000001
17,600,960,950,4,59.709599999999995,10.5755
18,1080,1440,1422,4,60.020799999999994,10.826500000000001
19,1080,1440,1422,4,59.8652,11.3285
20,1080,1440,1422,4,60.1764,11.0775
21,1080,1440,1422,4,59.8652,10.826500000000001
22,1080,1440,1422,4,59.8652,10.3245
23,1080,1440,1422,4,60.331999999999994,11.3285
24,1080,1440,1422,4,60.020799999999994,10.3245
25,1080,1440,1422,4,59.8652,11.0775
26,1080,1440,1422,4,60.020799999999994,10.3245
27,840,1200,1186,4,60.020799999999994,11.3285
28,840,1200,1186,4,60.020799999999994,11.3285
29,840,1200,1186,4,59.554,10.826500000000001
30,840,1200,1186,4,59.554,10.826500000000001
31,840,1200,1186,4,59.8652,11.5795
32,840,1200,1186,4,60.4876,10.826500000000001
33,840,1200,1186,4,59.554,10.5755
34,840,1200,1186,4,60.331999999999994,11.3285
35,840,1200,1186,4,59.554,10.5755
36,840,1200,1186,4,60.020799999999994,11.0775
37,840,1200,1186,4,60.1764,11.0775
38,840,1200,1186,4,60.1764,11.5795
39,840,1200,1186,4,59.8652,11.3285
40,840,1200,1186,4,60.020799999999994,11.3285
41,840,1200,1186,4,60.1764,12.0815
42,840,1200,1186,4,59.8652,10.5755
43,840,1200,1186,4,59.709599999999995,10.826500000000001
44,840,1200,1186,4,60.020799999999994,11.3285
45,840,1200,1186,4,60.1764,11.0775
46,840,1200,1186,4,60.1764,11.3285
47,840,1200,1186,4,60.1764,11.0775
48,840,1200,1186,4,59.8652,10.5755
49,840,1200,1186,4,60.1764,11.3285
50,840,1200,1186,4,60.020799999999994,10.826500000000001
51,840,1200,1186,4,60.1764,10.826500000000001
52,840,1200,1186,4,59.709599999999995,10.826500000000001
53,840,1200,1186,4,60.020799999999994,11.3285
54,840,1200,1186,4,60.020799999999994,11.5795
55,840,1200,1186,4,60.020799999999994,11.0775
56,840,1200,1186,4,60.020799999999994,10.5755
57,840,1200,1186,4,60.020799999999994,11.5795
58,840,1200,1186,4,59.8652,11.3285
59,840,1200,1186,4,59.709599999999995,11.0775
60,840,1200,1186,4,59.8652,10.826500000000001
61,840,1200,1186,4,60.020799999999994,11.0775
62,840,1200,1186,4,60.020799999999994,11.3285
63,840,1200,1186,4,60.1764,11.5795
64,840,1200,1186,4,59.8652,10.826500000000001
65,840,1200,1186,4,59.8652,10.5755
66,360,720,714,4,60.020799999999994,11.0775
67,360,720,714,4,59.554,10.826500000000001
68,360,720,714,4,59.8652,11.3285
69,360,720,714,4,59.709599999999995,11.3285
70,360,720,714,4,60.4876,11.3285
71,360,720,714,4,60.020799999999994,10.5755
72,360,720,714,4,60.020799999999994,11.3285
73,360,720,714,4,59.554,10.5755
74,360,720,714,4,60.331999999999994,10.826500000000001
75,360,720,714,4,60.1764,11.0775
76,360,720,714,4,60.020799999999994,11.5795
77,360,720,714,4,59.709599999999995,11.3285
78,360,720,714,4,60.1764,11.3285
79,360,720,714,4,60.331999999999994,11.0775
80,360,720,714,4,60.020799999999994,11.3285
81,360,720,714,4,59.709599999999995,10.5755
82,360,720,714,4,60.020799999999994,11.0775
83,360,720,714,4,59.8652,12.0815
84,360,720,714,4,60.1764,11.8305
85,360,720,714,4,60.331999999999994,11.0775
86,360,720,714,4,59.554,10.826500000000001
87,360,720,714,4,59.8652,10.826500000000001
88,360,720,714,4,60.1764,11.3285
89,360,720,714,4,60.331999999999994,11.3285
90,360,720,714,4,60.020799999999994,10.826500000000001
91,360,720,714,4,60.1764,11.0775
92,360,720,714,4,60.331999999999994,11.5795
93,360,720,714,4,60.331999999999994,11.3285
94,360,720,714,4,59.554,11.3285
95,360,720,714,4,60.1764,11.3285
96,360,720,714,4,60.020799999999994,10.3245
97,360,720,714,4,60.1764,10.826500000000001
