id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,request_type,request_time,mobility_type,call_time,direct_drive_time
1,59.66534520483892,11.377914324210337,59.95960416519788,11.198005003569868,0,363,WALKING,0,0
2,59.697329874443156,11.085561678169574,60.1259244471399,11.018095682929399,0,571,WALKING,0,0
3,59.7165206762057,11.591556642470893,59.908428693831105,11.299203996430132,0,1027,WALKING,0,0
4,60.18989378634837,11.602800975010924,60.14511524890244,11.434135986910483,0,1123,WALKING,0,0
5,59.614169733472146,10.883163692449047,59.83166548678094,11.16427200594978,0,1271,WALKING,0,0
6,59.77409308149332,11.029340015469428,59.870047090306024,11.130539008329691,0,1083,WALKING,0,0
7,60.40099260573632,11.456624651990541,60.35621406829039,11.422891654370455,0,588,WALKING,0,0
8,59.99798576872296,10.928141022609164,60.08114590969397,10.388413060687757,0,1001,WALKING,0,0
9,59.68453600660146,10.66952137418849,59.87644402422687,10.523345051168109,0,745,WALKING,682,0
10,59.6077727995513,10.298458400367522,59.75490227973078,10.624544044028374,0,602,WALKING,495,0
11,59.87644402422687,10.613299711488343,59.95960416519788,11.569067977390835,0,1234,WALKING,1167,0
12,59.908428693831105,11.580312309930864,60.4393742092614,10.98436268530931,0,672,WALKING,555,0
13,59.83806242070179,10.916896690069136,59.927619495593646,10.973118352769282,0,479,WALKING,384,0
14,59.96600109911873,11.029340015469428,60.02357350440635,11.242982333729985,0,700,WALKING,593,0
15,59.889237892068564,10.793209032128813,59.614169733472146,10.973118352769282,0,450,WALKING,361,0
16,59.78688694933501,10.894408024989076,59.78688694933501,10.815697697208872,0,962,WALKING,874,0
17,60.119527513219055,11.141783340869722,60.285847795161075,11.16427200594978,0,979,WALKING,911,0
18,59.697329874443156,11.344181326590249,59.780490015414166,11.51284631469069,0,866,WALKING,769,0
19,60.535328218074106,11.029340015469428,60.35621406829039,10.98436268530931,0,1029,WALKING,913,0
20,59.83166548678094,11.029340015469428,59.870047090306024,10.98436268530931,0,959,WALKING,855,0
