id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.1764,11.3285
2,600,960,950,4,60.020799999999994,11.3285
3,600,960,950,4,59.8652,11.5795
4,600,960,950,4,60.020799999999994,11.3285
5,600,960,950,4,59.554,10.5755
6,600,960,950,4,60.020799999999994,11.5795
7,600,960,950,4,60.331999999999994,11.3285
8,600,960,950,4,59.8652,11.3285
9,600,960,950,4,60.020799999999994,12.0815
10,600,960,950,4,59.398399999999995,10.826500000000001
11,1080,1440,1422,4,59.554,10.5755
12,1080,1440,1422,4,60.331999999999994,11.3285
13,1080,1440,1422,4,60.1764,11.3285
14,1080,1440,1422,4,59.8652,10.826500000000001
15,1080,1440,1422,4,59.709599999999995,11.0775
16,1080,1440,1422,4,60.331999999999994,10.826500000000001
17,840,1200,1186,4,60.020799999999994,10.5755
18,840,1200,1186,4,59.8652,11.0775
19,840,1200,1186,4,60.331999999999994,10.826500000000001
20,840,1200,1186,4,59.8652,11.5795
21,840,1200,1186,4,60.020799999999994,11.3285
22,840,1200,1186,4,59.8652,11.3285
23,840,1200,1186,4,59.8652,10.826500000000001
24,840,1200,1186,4,60.331999999999994,11.0775
25,840,1200,1186,4,60.1764,11.0775
26,840,1200,1186,4,59.8652,11.3285
27,840,1200,1186,4,60.020799999999994,11.0775
28,840,1200,1186,4,60.4876,11.0775
29,840,1200,1186,4,59.709599999999995,10.3245
30,840,1200,1186,4,60.020799999999994,10.5755
31,840,1200,1186,4,59.709599999999995,10.5755
32,840,1200,1186,4,59.8652,11.3285
33,840,1200,1186,4,59.8652,11.0775
34,840,1200,1186,4,60.1764,11.0775
35,840,1200,1186,4,60.1764,11.5795
36,840,1200,1186,4,60.020799999999994,11.3285
37,840,1200,1186,4,59.709599999999995,11.5795
38,840,1200,1186,4,60.020799999999994,11.5795
39,840,1200,1186,4,59.709599999999995,11.0775
40,840,1200,1186,4,60.331999999999994,11.3285
41,840,1200,1186,4,60.331999999999994,10.826500000000001
42,840,1200,1186,4,59.709599999999995,10.5755
43,840,1200,1186,4,59.8652,11.0775
44,360,720,714,4,60.1764,10.826500000000001
45,360,720,714,4,60.331999999999994,11.5795
46,360,720,714,4,60.020799999999994,11.5795
47,360,720,714,4,59.709599999999995,11.3285
48,360,720,714,4,59.709599999999995,10.826500000000001
49,360,720,714,4,60.020799999999994,11.0775
50,360,720,714,4,60.1764,10.826500000000001
51,360,720,714,4,60.1764,11.3285
52,360,720,714,4,59.709599999999995,11.0775
53,360,720,714,4,60.1764,11.8305
54,360,720,714,4,59.554,10.5755
55,360,720,714,4,59.709599999999995,10.5755
56,360,720,714,4,60.331999999999994,11.3285
57,360,720,714,4,60.020799999999994,11.0775
58,360,720,714,4,59.8652,10.826500000000001
59,360,720,714,4,59.398399999999995,10.826500000000001
60,360,720,714,4,60.1764,11.5795
61,360,720,714,4,60.020799999999994,11.0775
62,360,720,714,4,60.1764,11.5795
63,360,720,714,4,60.020799999999994,11.0775
64,360,720,714,4,59.8652,11.5795
65,360,720,714,4,60.1764,11.3285
66,360,720,714,4,59.8652,11.0775
