id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.709599999999995,11.3285
2,600,960,950,4,60.020799999999994,11.0775
3,600,960,950,4,59.709599999999995,10.5755
4,1080,1440,1422,4,60.020799999999994,11.0775
5,840,1200,1186,4,60.4876,11.3285
6,840,1200,1186,4,60.020799999999994,11.0775
7,840,1200,1186,4,59.8652,11.5795
8,840,1200,1186,4,60.4876,11.0775
9,360,720,714,4,59.709599999999995,10.5755
10,360,720,714,4,60.020799999999994,11.0775
11,360,720,714,4,59.709599999999995,10.5755
12,360,720,714,4,60.020799999999994,11.0775
