id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.709599999999995,10.826500000000001
2,600,960,950,4,59.8652,10.5755
3,600,960,950,4,60.1764,11.3285
4,600,960,950,4,59.554,10.5755
5,600,960,950,4,60.331999999999994,11.3285
6,600,960,950,4,60.331999999999994,11.3285
7,600,960,950,4,59.8652,10.826500000000001
8,1080,1440,1422,4,59.709599999999995,11.5795
9,1080,1440,1422,4,60.020799999999994,11.0775
10,1080,1440,1422,4,59.8652,11.0775
11,1080,1440,1422,4,60.1764,11.5795
12,840,1200,1186,4,60.1764,11.3285
13,840,1200,1186,4,59.8652,11.0775
14,840,1200,1186,4,59.398399999999995,10.826500000000001
15,840,1200,1186,4,59.8652,11.0775
16,840,1200,1186,4,60.331999999999994,11.3285
17,840,1200,1186,4,60.020799999999994,10.826500000000001
18,840,1200,1186,4,59.8652,10.826500000000001
19,840,1200,1186,4,60.331999999999994,11.0775
20,840,1200,1186,4,60.1764,11.3285
21,840,1200,1186,4,60.1764,11.5795
22,840,1200,1186,4,59.8652,10.826500000000001
23,840,1200,1186,4,59.8652,10.826500000000001
24,840,1200,1186,4,59.8652,11.8305
25,840,1200,1186,4,59.554,10.5755
26,840,1200,1186,4,59.8652,11.8305
27,840,1200,1186,4,60.020799999999994,11.0775
28,840,1200,1186,4,60.020799999999994,11.0775
29,360,720,714,4,60.1764,11.0775
30,360,720,714,4,60.4876,11.0775
31,360,720,714,4,59.709599999999995,11.5795
32,360,720,714,4,60.1764,11.0775
33,360,720,714,4,60.1764,11.0775
34,360,720,714,4,60.331999999999994,11.0775
35,360,720,714,4,60.020799999999994,10.826500000000001
36,360,720,714,4,59.554,10.5755
37,360,720,714,4,60.4876,11.5795
38,360,720,714,4,59.709599999999995,10.826500000000001
39,360,720,714,4,60.1764,10.826500000000001
40,360,720,714,4,60.020799999999994,11.0775
41,360,720,714,4,60.020799999999994,12.0815
42,360,720,714,4,60.1764,11.0775
