id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.554,10.826500000000001
2,600,960,950,4,60.020799999999994,11.5795
3,600,960,950,4,59.8652,11.3285
4,600,960,950,4,60.020799999999994,11.3285
5,600,960,950,4,60.331999999999994,11.0775
6,600,960,950,4,60.331999999999994,11.0775
7,600,960,950,4,60.020799999999994,11.0775
8,600,960,950,4,60.4876,11.0775
9,600,960,950,4,60.020799999999994,11.0775
10,1080,1440,1422,4,59.709599999999995,11.0775
11,1080,1440,1422,4,60.1764,10.826500000000001
12,1080,1440,1422,4,60.020799999999994,10.3245
13,1080,1440,1422,4,60.020799999999994,10.826500000000001
14,1080,1440,1422,4,60.020799999999994,11.3285
15,840,1200,1186,4,59.8652,11.3285
16,840,1200,1186,4,60.1764,11.0775
17,840,1200,1186,4,59.8652,11.3285
18,840,1200,1186,4,60.1764,10.3245
19,840,1200,1186,4,59.709599999999995,11.3285
20,840,1200,1186,4,59.709599999999995,10.826500000000001
21,840,1200,1186,4,60.020799999999994,10.5755
22,840,1200,1186,4,59.8652,12.0815
23,840,1200,1186,4,60.020799999999994,10.3245
24,840,1200,1186,4,59.709599999999995,10.5755
25,840,1200,1186,4,60.1764,11.0775
26,840,1200,1186,4,60.020799999999994,10.5755
27,840,1200,1186,4,60.331999999999994,11.0775
28,840,1200,1186,4,60.64319999999999,11.0775
29,840,1200,1186,4,60.020799999999994,11.5795
30,840,1200,1186,4,59.709599999999995,10.826500000000001
31,840,1200,1186,4,60.020799999999994,11.3285
32,840,1200,1186,4,59.554,10.826500000000001
33,840,1200,1186,4,60.020799999999994,11.0775
34,840,1200,1186,4,60.1764,11.0775
35,840,1200,1186,4,60.020799999999994,11.3285
36,840,1200,1186,4,60.331999999999994,11.0775
37,840,1200,1186,4,59.8652,11.3285
38,840,1200,1186,4,60.020799999999994,11.0775
39,360,720,714,4,60.331999999999994,11.0775
40,360,720,714,4,60.1764,11.5795
41,360,720,714,4,59.8652,11.8305
42,360,720,714,4,59.554,10.5755
43,360,720,714,4,59.709599999999995,10.826500000000001
44,360,720,714,4,59.8652,11.0775
45,360,720,714,4,60.020799999999994,11.0775
46,360,720,714,4,59.398399999999995,10.3245
47,360,720,714,4,59.709599999999995,11.5795
48,360,720,714,4,60.64319999999999,10.826500000000001
49,360,720,714,4,60.4876,10.5755
50,360,720,714,4,59.8652,11.8305
51,360,720,714,4,60.020799999999994,10.5755
52,360,720,714,4,59.709599999999995,11.3285
53,360,720,714,4,60.020799999999994,11.3285
54,360,720,714,4,59.8652,11.3285
55,360,720,714,4,60.1764,11.3285
56,360,720,714,4,60.1764,11.0775
57,360,720,714,4,60.1764,11.5795
58,360,720,714,4,60.331999999999994,11.3285
