id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,6,4,60.42018340749886,11.546579312310776
2,840,1200,6,4,59.91482562775195,10.557078048788197
3,840,1200,6,4,59.972398033039575,11.456624651990541
4,360,720,6,4,60.06195510793143,11.220493668649926
5,360,720,6,4,59.85725322246433,10.478367721007992
6,360,720,6,4,60.157909116744136,11.681511302791128
7,360,720,6,4,59.703726808364,10.928141022609164
8,360,720,6,4,60.285847795161075,11.242982333729985
9,360,720,6,4,59.67174213875977,11.366669991670308
10,360,720,6,4,59.98519190088127,11.231738001189957
11,360,720,6,4,59.63336053523469,11.445380319450512
