id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,6,4,60.35793333333333,10.868333333333334
2,600,960,6,4,59.943,10.366333333333333
3,1080,1440,6,4,60.04673333333333,11.035666666666668
4,840,1200,6,4,59.83926666666667,10.533666666666667
5,840,1200,6,4,59.52806666666667,10.533666666666667
6,840,1200,6,4,60.04673333333333,11.035666666666668
7,360,720,6,4,60.04673333333333,11.203
8,360,720,6,4,59.943,11.705
9,360,720,6,4,59.83926666666667,11.537666666666667
10,360,720,6,4,59.943,10.868333333333334
