id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,request_type,request_time,mobility_type,call_time,direct_drive_time
1,59.889237892068564,10.793209032128813,60.0171765704855,10.83818636228893,1,745,WALKING,0,0
2,59.85725322246433,11.096806010709605,59.550200394263676,10.748231701968695,0,511,WALKING,0,0
3,60.1259244471399,11.141783340869722,60.19629072026922,11.321692661510191,1,922,WALKING,0,0
4,59.972398033039575,11.861420623431597,59.9212225616728,11.535334979770747,0,1000,WALKING,0,0
5,60.0171765704855,11.209249336109897,59.53740652642198,10.647032709108432,0,502,WALKING,0,0
6,59.69093294052231,10.500856386088051,59.99798576872296,11.029340015469428,0,1270,WALKING,0,0
7,60.27945086124023,11.18676067102984,60.036367372248044,11.16427200594978,0,586,WALKING,0,0
8,60.25386312555684,11.220493668649926,60.33702326652785,11.220493668649926,1,886,WALKING,0,0
9,60.04916124008974,11.00685135038937,59.62696360131384,11.029340015469428,1,870,WALKING,0,0
10,59.83166548678094,11.366669991670308,60.42658034141971,11.074317345629545,1,911,WALKING,0,0
11,60.349817134369545,11.287959663890103,59.908428693831105,11.141783340869722,0,975,WALKING,0,0
12,60.0299704383272,11.422891654370455,59.972398033039575,11.198005003569868,0,751,WALKING,0,0
13,59.97879496696042,11.029340015469428,60.0171765704855,11.051828680549487,0,988,WALKING,953,0
14,60.5481220859158,10.83818636228893,60.38180180397378,10.826942029748901,0,591,WALKING,535,0
15,59.991588834802116,11.096806010709605,59.806077751097554,10.883163692449047,1,464,WALKING,417,0
16,60.08114590969397,11.00685135038937,59.927619495593646,11.108050343249634,0,646,WALKING,593,0
17,59.870047090306024,11.31044832897016,59.8124746850184,11.287959663890103,0,1099,WALKING,1045,0
18,59.7165206762057,10.478367721007992,59.74850534580993,10.624544044028374,1,1027,WALKING,976,0
19,60.010779636564656,11.040584348009459,59.86365015638518,11.063073013089516,0,1134,WALKING,1092,0
20,59.9212225616728,10.725743036888638,59.93401642951449,10.793209032128813,1,950,WALKING,891,0
