id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.8652,10.5755
2,600,960,950,4,59.8652,11.5795
3,600,960,950,4,60.331999999999994,11.3285
4,600,960,950,4,59.709599999999995,10.5755
5,600,960,950,4,60.020799999999994,11.0775
6,600,960,950,4,59.709599999999995,11.5795
7,600,960,950,4,59.8652,11.5795
8,600,960,950,4,60.331999999999994,11.0775
9,1080,1440,1422,4,60.1764,11.3285
10,1080,1440,1422,4,59.554,10.826500000000001
11,1080,1440,1422,4,59.8652,10.5755
12,1080,1440,1422,4,59.554,10.826500000000001
13,1080,1440,1422,4,60.4876,11.3285
14,840,1200,1186,4,60.331999999999994,11.3285
15,840,1200,1186,4,59.709599999999995,10.073500000000001
16,840,1200,1186,4,60.020799999999994,11.0775
17,840,1200,1186,4,60.020799999999994,11.3285
18,840,1200,1186,4,59.709599999999995,10.5755
19,840,1200,1186,4,60.020799999999994,11.0775
20,840,1200,1186,4,60.020799999999994,11.0775
21,840,1200,1186,4,59.8652,10.5755
22,840,1200,1186,4,60.1764,11.0775
23,840,1200,1186,4,60.1764,11.0775
24,840,1200,1186,4,60.331999999999994,11.3285
25,840,1200,1186,4,60.020799999999994,11.0775
26,840,1200,1186,4,60.1764,11.5795
27,840,1200,1186,4,60.331999999999994,11.5795
28,840,1200,1186,4,59.554,11.3285
29,840,1200,1186,4,59.8652,11.0775
30,840,1200,1186,4,60.1764,11.3285
31,360,720,714,4,59.709599999999995,11.8305
32,360,720,714,4,59.8652,11.0775
33,360,720,714,4,60.1764,11.0775
34,360,720,714,4,60.331999999999994,11.3285
35,360,720,714,4,59.8652,11.8305
36,360,720,714,4,59.709599999999995,10.5755
37,360,720,714,4,59.8652,11.0775
38,360,720,714,4,60.020799999999994,11.3285
39,360,720,714,4,59.8652,10.826500000000001
40,360,720,714,4,59.709599999999995,10.826500000000001
41,360,720,714,4,59.709599999999995,10.5755
42,360,720,714,4,59.709599999999995,11.0775
43,360,720,714,4,59.8652,10.826500000000001
