id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.4876,10.826500000000001
2,600,960,950,4,60.331999999999994,11.3285
3,600,960,950,4,60.1764,11.3285
4,600,960,950,4,60.020799999999994,11.0775
5,600,960,950,4,60.020799999999994,12.3325
6,600,960,950,4,60.4876,10.826500000000001
7,600,960,950,4,59.8652,10.5755
8,600,960,950,4,59.8652,10.3245
9,1080,1440,1422,4,60.020799999999994,11.3285
10,1080,1440,1422,4,59.709599999999995,10.5755
11,1080,1440,1422,4,60.4876,11.3285
12,840,1200,1186,4,60.020799999999994,11.5795
13,840,1200,1186,4,59.709599999999995,10.826500000000001
14,840,1200,1186,4,60.1764,10.826500000000001
15,840,1200,1186,4,60.020799999999994,11.3285
16,840,1200,1186,4,59.8652,10.826500000000001
17,840,1200,1186,4,60.020799999999994,11.0775
18,840,1200,1186,4,60.331999999999994,11.0775
19,840,1200,1186,4,59.8652,11.3285
20,840,1200,1186,4,60.020799999999994,11.3285
21,840,1200,1186,4,60.331999999999994,10.5755
22,840,1200,1186,4,60.64319999999999,10.826500000000001
23,840,1200,1186,4,59.554,10.5755
24,840,1200,1186,4,59.8652,10.826500000000001
25,840,1200,1186,4,60.020799999999994,11.3285
26,840,1200,1186,4,59.709599999999995,10.5755
27,840,1200,1186,4,60.020799999999994,11.3285
28,840,1200,1186,4,60.331999999999994,11.5795
29,360,720,714,4,59.8652,11.0775
30,360,720,714,4,60.020799999999994,11.5795
31,360,720,714,4,59.709599999999995,11.3285
32,360,720,714,4,59.709599999999995,11.3285
33,360,720,714,4,59.8652,11.0775
34,360,720,714,4,59.554,11.5795
35,360,720,714,4,60.4876,11.3285
36,360,720,714,4,60.4876,11.0775
37,360,720,714,4,60.020799999999994,10.826500000000001
38,360,720,714,4,59.398399999999995,10.826500000000001
39,360,720,714,4,59.8652,11.3285
