id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.554,10.826500000000001
2,600,960,950,4,59.709599999999995,10.826500000000001
3,600,960,950,4,59.709599999999995,10.5755
4,600,960,950,4,60.4876,10.826500000000001
5,600,960,950,4,60.020799999999994,11.3285
6,600,960,950,4,60.020799999999994,11.8305
7,600,960,950,4,59.554,10.826500000000001
8,600,960,950,4,59.709599999999995,10.5755
9,600,960,950,4,59.398399999999995,10.826500000000001
10,600,960,950,4,60.1764,12.0815
11,1080,1440,1422,4,60.020799999999994,11.5795
12,1080,1440,1422,4,60.331999999999994,11.3285
13,1080,1440,1422,4,60.020799999999994,11.0775
14,1080,1440,1422,4,59.8652,10.3245
15,1080,1440,1422,4,60.020799999999994,10.5755
16,840,1200,1186,4,60.1764,11.5795
17,840,1200,1186,4,60.020799999999994,10.3245
18,840,1200,1186,4,59.398399999999995,10.5755
19,840,1200,1186,4,60.020799999999994,11.0775
20,840,1200,1186,4,59.8652,10.826500000000001
21,840,1200,1186,4,59.8652,11.3285
22,840,1200,1186,4,60.4876,10.826500000000001
23,840,1200,1186,4,60.1764,11.8305
24,840,1200,1186,4,60.020799999999994,11.0775
25,840,1200,1186,4,60.4876,11.3285
26,840,1200,1186,4,60.020799999999994,10.5755
27,840,1200,1186,4,60.1764,11.3285
28,840,1200,1186,4,59.709599999999995,10.826500000000001
29,840,1200,1186,4,59.8652,11.0775
30,840,1200,1186,4,59.398399999999995,10.826500000000001
31,840,1200,1186,4,60.020799999999994,10.826500000000001
32,840,1200,1186,4,60.020799999999994,11.5795
33,840,1200,1186,4,60.4876,10.826500000000001
34,840,1200,1186,4,60.1764,11.0775
35,840,1200,1186,4,60.331999999999994,11.0775
36,840,1200,1186,4,60.331999999999994,11.3285
37,840,1200,1186,4,60.331999999999994,11.0775
38,840,1200,1186,4,60.1764,11.3285
39,360,720,714,4,59.554,10.826500000000001
40,360,720,714,4,60.331999999999994,11.0775
41,360,720,714,4,60.1764,11.0775
42,360,720,714,4,60.331999999999994,11.3285
43,360,720,714,4,60.1764,11.5795
44,360,720,714,4,60.020799999999994,10.826500000000001
45,360,720,714,4,60.020799999999994,11.3285
46,360,720,714,4,60.020799999999994,11.3285
47,360,720,714,4,60.331999999999994,11.3285
48,360,720,714,4,60.331999999999994,11.0775
49,360,720,714,4,59.709599999999995,10.826500000000001
50,360,720,714,4,59.398399999999995,11.0775
51,360,720,714,4,60.020799999999994,11.5795
52,360,720,714,4,60.020799999999994,11.3285
53,360,720,714,4,59.8652,11.3285
