id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.331999999999994,11.3285
2,600,960,950,4,59.709599999999995,11.5795
3,600,960,950,4,59.8652,10.3245
4,600,960,950,4,59.709599999999995,10.5755
5,600,960,950,4,60.020799999999994,11.0775
6,600,960,950,4,59.554,10.3245
7,600,960,950,4,59.709599999999995,10.826500000000001
8,600,960,950,4,59.554,10.826500000000001
9,600,960,950,4,60.020799999999994,11.3285
10,600,960,950,4,59.8652,10.826500000000001
11,600,960,950,4,60.1764,11.0775
12,600,960,950,4,60.020799999999994,10.826500000000001
13,600,960,950,4,60.1764,11.0775
14,600,960,950,4,60.020799999999994,10.5755
15,600,960,950,4,60.1764,11.0775
16,1080,1440,1422,4,60.4876,10.826500000000001
17,1080,1440,1422,4,59.709599999999995,11.5795
18,1080,1440,1422,4,60.64319999999999,10.826500000000001
19,1080,1440,1422,4,59.8652,10.826500000000001
20,1080,1440,1422,4,60.020799999999994,11.0775
21,1080,1440,1422,4,59.8652,11.5795
22,1080,1440,1422,4,60.1764,11.5795
23,1080,1440,1422,4,59.8652,11.0775
24,840,1200,1186,4,59.398399999999995,10.5755
25,840,1200,1186,4,60.1764,10.826500000000001
26,840,1200,1186,4,59.709599999999995,11.0775
27,840,1200,1186,4,60.4876,11.3285
28,840,1200,1186,4,60.4876,11.0775
29,840,1200,1186,4,60.020799999999994,11.3285
30,840,1200,1186,4,59.8652,10.5755
31,840,1200,1186,4,59.709599999999995,11.3285
32,840,1200,1186,4,60.020799999999994,11.0775
33,840,1200,1186,4,59.8652,12.0815
34,840,1200,1186,4,60.331999999999994,11.0775
35,840,1200,1186,4,59.398399999999995,10.5755
36,840,1200,1186,4,60.1764,11.3285
37,840,1200,1186,4,60.1764,11.0775
38,840,1200,1186,4,60.331999999999994,11.0775
39,840,1200,1186,4,60.020799999999994,10.826500000000001
40,840,1200,1186,4,59.8652,10.3245
41,840,1200,1186,4,60.331999999999994,11.0775
42,840,1200,1186,4,59.8652,11.0775
43,840,1200,1186,4,60.331999999999994,11.3285
44,840,1200,1186,4,59.8652,11.0775
45,840,1200,1186,4,60.020799999999994,11.0775
46,840,1200,1186,4,59.554,11.3285
47,840,1200,1186,4,60.1764,11.5795
48,840,1200,1186,4,59.8652,10.5755
49,840,1200,1186,4,59.709599999999995,10.5755
50,840,1200,1186,4,60.331999999999994,11.3285
51,840,1200,1186,4,59.8652,10.3245
52,840,1200,1186,4,60.020799999999994,10.5755
53,840,1200,1186,4,59.709599999999995,10.5755
54,840,1200,1186,4,60.1764,11.5795
55,840,1200,1186,4,59.8652,10.826500000000001
56,840,1200,1186,4,59.8652,10.826500000000001
57,840,1200,1186,4,60.020799999999994,11.0775
58,840,1200,1186,4,59.554,10.826500000000001
59,840,1200,1186,4,60.331999999999994,11.3285
60,360,720,714,4,60.020799999999994,11.0775
61,360,720,714,4,59.8652,10.3245
62,360,720,714,4,60.1764,10.826500000000001
63,360,720,714,4,60.020799999999994,11.3285
64,360,720,714,4,59.554,10.826500000000001
65,360,720,714,4,60.020799999999994,11.3285
66,360,720,714,4,60.020799999999994,10.826500000000001
67,360,720,714,4,60.331999999999994,11.0775
68,360,720,714,4,60.020799999999994,10.5755
69,360,720,714,4,60.1764,11.3285
70,360,720,714,4,59.554,10.5755
71,360,720,714,4,59.8652,11.5795
72,360,720,714,4,59.8652,11.5795
73,360,720,714,4,60.1764,11.5795
74,360,720,714,4,60.331999999999994,11.0775
75,360,720,714,4,60.020799999999994,11.3285
76,360,720,714,4,59.8652,11.3285
77,360,720,714,4,59.709599999999995,10.5755
78,360,720,714,4,60.1764,11.3285
79,360,720,714,4,60.331999999999994,11.0775
80,360,720,714,4,60.020799999999994,11.0775
81,360,720,714,4,59.709599999999995,11.3285
82,360,720,714,4,60.331999999999994,11.0775
83,360,720,714,4,60.1764,11.3285
84,360,720,714,4,59.8652,11.5795
85,360,720,714,4,59.709599999999995,10.5755
86,360,720,714,4,60.020799999999994,11.3285
87,360,720,714,4,59.709599999999995,10.826500000000001
88,360,720,714,4,59.554,10.5755
89,360,720,714,4,59.709599999999995,11.0775
