id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.8652,11.0775
2,600,960,950,4,60.1764,11.0775
3,600,960,950,4,60.331999999999994,10.826500000000001
4,600,960,950,4,59.554,11.3285
5,600,960,950,4,60.331999999999994,11.0775
6,600,960,950,4,59.8652,11.3285
7,600,960,950,4,60.331999999999994,11.3285
8,600,960,950,4,60.020799999999994,10.826500000000001
9,600,960,950,4,60.020799999999994,10.826500000000001
10,600,960,950,4,59.554,10.826500000000001
11,600,960,950,4,60.4876,11.3285
12,600,960,950,4,59.8652,11.0775
13,600,960,950,4,60.4876,11.3285
14,600,960,950,4,60.331999999999994,11.0775
15,600,960,950,4,59.554,10.826500000000001
16,600,960,950,4,60.020799999999994,11.3285
17,1080,1440,1422,4,59.709599999999995,10.5755
18,1080,1440,1422,4,60.331999999999994,11.0775
19,1080,1440,1422,4,59.8652,10.826500000000001
20,1080,1440,1422,4,59.8652,11.0775
21,1080,1440,1422,4,60.4876,10.826500000000001
22,1080,1440,1422,4,60.331999999999994,11.0775
23,1080,1440,1422,4,59.8652,10.826500000000001
24,1080,1440,1422,4,60.020799999999994,11.0775
25,1080,1440,1422,4,59.709599999999995,10.826500000000001
26,840,1200,1186,4,60.020799999999994,11.3285
27,840,1200,1186,4,60.020799999999994,11.3285
28,840,1200,1186,4,60.4876,10.826500000000001
29,840,1200,1186,4,60.1764,11.3285
30,840,1200,1186,4,60.020799999999994,11.0775
31,840,1200,1186,4,60.1764,11.0775
32,840,1200,1186,4,59.8652,11.3285
33,840,1200,1186,4,60.331999999999994,11.0775
34,840,1200,1186,4,60.331999999999994,11.3285
35,840,1200,1186,4,59.8652,11.5795
36,840,1200,1186,4,60.1764,10.826500000000001
37,840,1200,1186,4,60.4876,11.0775
38,840,1200,1186,4,60.1764,11.3285
39,840,1200,1186,4,60.020799999999994,11.0775
40,840,1200,1186,4,59.709599999999995,11.0775
41,840,1200,1186,4,59.709599999999995,11.3285
42,840,1200,1186,4,59.8652,11.3285
43,840,1200,1186,4,60.4876,10.826500000000001
44,840,1200,1186,4,60.020799999999994,11.0775
45,840,1200,1186,4,60.64319999999999,10.826500000000001
46,840,1200,1186,4,60.020799999999994,11.3285
47,840,1200,1186,4,60.020799999999994,11.3285
48,840,1200,1186,4,59.709599999999995,10.826500000000001
49,840,1200,1186,4,60.020799999999994,11.0775
50,840,1200,1186,4,60.4876,11.5795
51,840,1200,1186,4,59.709599999999995,10.826500000000001
52,840,1200,1186,4,60.020799999999994,11.3285
53,840,1200,1186,4,59.709599999999995,10.5755
54,840,1200,1186,4,60.020799999999994,10.826500000000001
55,840,1200,1186,4,59.554,10.5755
56,840,1200,1186,4,60.020799999999994,11.3285
57,840,1200,1186,4,60.020799999999994,11.0775
58,840,1200,1186,4,59.709599999999995,10.826500000000001
59,840,1200,1186,4,59.8652,10.826500000000001
60,840,1200,1186,4,60.020799999999994,12.3325
61,840,1200,1186,4,60.020799999999994,11.3285
62,840,1200,1186,4,60.64319999999999,10.826500000000001
63,840,1200,1186,4,60.020799999999994,11.5795
64,360,720,714,4,60.020799999999994,11.5795
65,360,720,714,4,60.020799999999994,11.5795
66,360,720,714,4,59.709599999999995,10.826500000000001
67,360,720,714,4,59.8652,11.3285
68,360,720,714,4,59.8652,11.5795
69,360,720,714,4,59.8652,10.3245
70,360,720,714,4,60.64319999999999,11.5795
71,360,720,714,4,60.4876,10.826500000000001
72,360,720,714,4,59.8652,11.0775
73,360,720,714,4,60.020799999999994,10.826500000000001
74,360,720,714,4,60.020799999999994,11.0775
75,360,720,714,4,60.331999999999994,10.826500000000001
76,360,720,714,4,60.020799999999994,11.3285
77,360,720,714,4,59.709599999999995,10.3245
78,360,720,714,4,60.020799999999994,10.3245
79,360,720,714,4,59.8652,10.5755
80,360,720,714,4,59.8652,10.826500000000001
81,360,720,714,4,59.8652,10.826500000000001
82,360,720,714,4,59.709599999999995,11.5795
83,360,720,714,4,60.020799999999994,11.3285
84,360,720,714,4,60.331999999999994,11.0775
85,360,720,714,4,60.1764,11.3285
86,360,720,714,4,59.8652,10.5755
87,360,720,714,4,59.709599999999995,10.826500000000001
88,360,720,714,4,59.554,10.826500000000001
89,360,720,714,4,60.331999999999994,11.0775
90,360,720,714,4,60.331999999999994,11.3285
91,360,720,714,4,60.331999999999994,11.3285
92,360,720,714,4,59.8652,11.0775
93,360,720,714,4,59.8652,11.0775
94,360,720,714,4,60.331999999999994,11.0775
