id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.709599999999995,10.5755
2,600,960,950,4,60.020799999999994,10.826500000000001
3,600,960,950,4,60.020799999999994,11.3285
4,600,960,950,4,60.1764,11.0775
5,600,960,950,4,60.1764,10.826500000000001
6,600,960,950,4,59.8652,10.5755
7,600,960,950,4,59.8652,11.0775
8,600,960,950,4,60.1764,11.5795
9,600,960,950,4,60.020799999999994,10.826500000000001
10,600,960,950,4,59.8652,10.826500000000001
11,600,960,950,4,59.8652,10.826500000000001
12,600,960,950,4,60.020799999999994,11.0775
13,1080,1440,1422,4,59.8652,11.0775
14,1080,1440,1422,4,60.4876,10.826500000000001
15,1080,1440,1422,4,59.8652,10.3245
16,1080,1440,1422,4,60.020799999999994,11.8305
17,1080,1440,1422,4,59.8652,11.3285
18,1080,1440,1422,4,59.709599999999995,10.826500000000001
19,1080,1440,1422,4,59.8652,11.3285
20,840,1200,1186,4,59.709599999999995,11.0775
21,840,1200,1186,4,60.020799999999994,11.0775
22,840,1200,1186,4,60.4876,11.5795
23,840,1200,1186,4,60.331999999999994,11.3285
24,840,1200,1186,4,59.8652,11.0775
25,840,1200,1186,4,60.020799999999994,10.826500000000001
26,840,1200,1186,4,60.4876,11.0775
27,840,1200,1186,4,60.331999999999994,11.3285
28,840,1200,1186,4,59.709599999999995,10.826500000000001
29,840,1200,1186,4,59.554,11.3285
30,840,1200,1186,4,60.64319999999999,10.826500000000001
31,840,1200,1186,4,60.020799999999994,10.3245
32,840,1200,1186,4,60.331999999999994,11.0775
33,840,1200,1186,4,60.4876,11.0775
34,840,1200,1186,4,60.1764,11.0775
35,840,1200,1186,4,60.020799999999994,11.5795
36,840,1200,1186,4,59.8652,11.5795
37,840,1200,1186,4,60.020799999999994,11.3285
38,840,1200,1186,4,59.8652,11.0775
39,840,1200,1186,4,59.8652,11.0775
40,840,1200,1186,4,59.709599999999995,10.5755
41,840,1200,1186,4,60.020799999999994,11.3285
42,840,1200,1186,4,59.8652,10.5755
43,840,1200,1186,4,60.4876,11.0775
44,840,1200,1186,4,60.1764,11.5795
45,840,1200,1186,4,60.4876,11.3285
46,840,1200,1186,4,60.331999999999994,11.0775
47,360,720,714,4,59.554,10.5755
48,360,720,714,4,59.8652,12.0815
49,360,720,714,4,60.020799999999994,11.0775
50,360,720,714,4,60.4876,11.0775
51,360,720,714,4,60.020799999999994,12.0815
52,360,720,714,4,60.020799999999994,10.3245
53,360,720,714,4,60.020799999999994,11.3285
54,360,720,714,4,60.331999999999994,11.0775
55,360,720,714,4,60.1764,11.5795
56,360,720,714,4,60.1764,11.3285
57,360,720,714,4,59.554,10.5755
58,360,720,714,4,60.020799999999994,10.826500000000001
59,360,720,714,4,60.020799999999994,11.5795
60,360,720,714,4,60.331999999999994,11.3285
61,360,720,714,4,60.020799999999994,11.0775
62,360,720,714,4,60.331999999999994,11.5795
63,360,720,714,4,60.4876,11.0775
64,360,720,714,4,60.020799999999994,11.3285
65,360,720,714,4,59.8652,11.0775
66,360,720,714,4,60.331999999999994,11.3285
67,360,720,714,4,60.020799999999994,10.5755
68,360,720,714,4,60.020799999999994,11.3285
69,360,720,714,4,60.020799999999994,11.3285
70,360,720,714,4,59.709599999999995,11.3285
