id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.8652,11.0775
2,600,960,950,4,60.1764,11.5795
3,600,960,950,4,59.8652,11.0775
4,600,960,950,4,60.331999999999994,11.0775
5,600,960,950,4,60.020799999999994,11.0775
6,600,960,950,4,60.1764,11.3285
7,600,960,950,4,60.020799999999994,11.0775
8,600,960,950,4,60.331999999999994,11.3285
9,600,960,950,4,60.1764,11.3285
10,600,960,950,4,59.554,10.5755
11,600,960,950,4,60.020799999999994,11.5795
12,600,960,950,4,59.554,11.3285
13,600,960,950,4,59.554,10.826500000000001
14,600,960,950,4,59.8652,11.0775
15,600,960,950,4,60.331999999999994,11.0775
16,600,960,950,4,60.1764,11.3285
17,1080,1440,1422,4,59.8652,10.826500000000001
18,1080,1440,1422,4,60.020799999999994,11.0775
19,1080,1440,1422,4,60.020799999999994,11.0775
20,1080,1440,1422,4,60.020799999999994,11.0775
21,1080,1440,1422,4,60.020799999999994,11.3285
22,1080,1440,1422,4,59.554,10.826500000000001
23,1080,1440,1422,4,60.331999999999994,11.0775
24,1080,1440,1422,4,60.1764,11.0775
25,1080,1440,1422,4,59.398399999999995,10.826500000000001
26,840,1200,1186,4,60.020799999999994,10.826500000000001
27,840,1200,1186,4,59.709599999999995,10.3245
28,840,1200,1186,4,59.709599999999995,10.826500000000001
29,840,1200,1186,4,59.709599999999995,10.5755
30,840,1200,1186,4,59.8652,10.5755
31,840,1200,1186,4,60.020799999999994,11.5795
32,840,1200,1186,4,60.020799999999994,11.3285
33,840,1200,1186,4,59.709599999999995,10.826500000000001
34,840,1200,1186,4,60.020799999999994,11.5795
35,840,1200,1186,4,59.8652,11.0775
36,840,1200,1186,4,60.020799999999994,11.0775
37,840,1200,1186,4,60.4876,11.0775
38,840,1200,1186,4,59.709599999999995,11.0775
39,840,1200,1186,4,59.8652,11.0775
40,840,1200,1186,4,60.020799999999994,11.3285
41,840,1200,1186,4,60.1764,11.3285
42,840,1200,1186,4,60.020799999999994,11.0775
43,840,1200,1186,4,60.020799999999994,10.3245
44,840,1200,1186,4,60.020799999999994,10.826500000000001
45,840,1200,1186,4,59.554,11.0775
46,840,1200,1186,4,60.020799999999994,10.5755
47,840,1200,1186,4,59.8652,11.5795
48,840,1200,1186,4,60.4876,11.5795
49,840,1200,1186,4,60.020799999999994,11.3285
50,840,1200,1186,4,59.8652,12.3325
51,840,1200,1186,4,59.709599999999995,11.0775
52,840,1200,1186,4,60.020799999999994,10.5755
53,840,1200,1186,4,60.020799999999994,11.0775
54,840,1200,1186,4,60.1764,11.3285
55,840,1200,1186,4,60.020799999999994,11.0775
56,840,1200,1186,4,60.331999999999994,10.826500000000001
57,840,1200,1186,4,60.020799999999994,11.5795
58,840,1200,1186,4,60.020799999999994,11.0775
59,840,1200,1186,4,60.020799999999994,11.0775
60,840,1200,1186,4,59.709599999999995,10.826500000000001
61,840,1200,1186,4,59.8652,10.3245
62,840,1200,1186,4,60.331999999999994,11.0775
63,360,720,714,4,60.020799999999994,12.0815
64,360,720,714,4,59.709599999999995,10.826500000000001
65,360,720,714,4,60.020799999999994,11.0775
66,360,720,714,4,60.331999999999994,11.3285
67,360,720,714,4,60.020799999999994,11.0775
68,360,720,714,4,60.4876,10.826500000000001
69,360,720,714,4,60.331999999999994,11.3285
70,360,720,714,4,59.8652,10.826500000000001
71,360,720,714,4,59.709599999999995,10.5755
72,360,720,714,4,59.8652,11.0775
73,360,720,714,4,59.8652,11.0775
74,360,720,714,4,60.331999999999994,11.0775
75,360,720,714,4,60.1764,11.3285
76,360,720,714,4,59.8652,11.0775
77,360,720,714,4,60.020799999999994,11.0775
78,360,720,714,4,60.020799999999994,10.5755
79,360,720,714,4,59.709599999999995,11.3285
80,360,720,714,4,60.020799999999994,11.0775
81,360,720,714,4,60.331999999999994,11.3285
82,360,720,714,4,59.8652,11.5795
83,360,720,714,4,60.020799999999994,11.0775
84,360,720,714,4,60.1764,11.3285
85,360,720,714,4,59.709599999999995,11.0775
86,360,720,714,4,59.8652,11.0775
87,360,720,714,4,59.8652,11.0775
88,360,720,714,4,60.331999999999994,11.3285
89,360,720,714,4,60.020799999999994,11.0775
90,360,720,714,4,59.8652,11.0775
91,360,720,714,4,60.020799999999994,10.826500000000001
92,360,720,714,4,59.8652,10.5755
93,360,720,714,4,60.331999999999994,11.0775
94,360,720,714,4,59.709599999999995,10.826500000000001
95,360,720,714,4,59.709599999999995,11.5795
