id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.554,11.5795
2,600,960,950,4,59.554,10.826500000000001
3,600,960,950,4,60.1764,11.5795
4,600,960,950,4,59.8652,10.5755
5,600,960,950,4,60.331999999999994,11.3285
6,600,960,950,4,60.331999999999994,11.0775
7,600,960,950,4,59.8652,11.0775
8,600,960,950,4,60.020799999999994,10.5755
9,600,960,950,4,60.020799999999994,10.826500000000001
10,1080,1440,1422,4,60.020799999999994,11.0775
11,1080,1440,1422,4,59.8652,10.5755
12,1080,1440,1422,4,59.709599999999995,11.0775
13,1080,1440,1422,4,59.8652,11.0775
14,1080,1440,1422,4,59.554,10.5755
15,1080,1440,1422,4,60.020799999999994,11.5795
16,840,1200,1186,4,60.020799999999994,11.5795
17,840,1200,1186,4,60.020799999999994,10.5755
18,840,1200,1186,4,59.709599999999995,10.826500000000001
19,840,1200,1186,4,60.020799999999994,10.826500000000001
20,840,1200,1186,4,60.020799999999994,11.0775
21,840,1200,1186,4,59.8652,10.826500000000001
22,840,1200,1186,4,60.020799999999994,11.3285
23,840,1200,1186,4,59.709599999999995,11.5795
24,840,1200,1186,4,60.331999999999994,11.3285
25,840,1200,1186,4,60.020799999999994,11.0775
26,840,1200,1186,4,60.020799999999994,11.3285
27,840,1200,1186,4,59.8652,10.826500000000001
28,840,1200,1186,4,59.709599999999995,10.826500000000001
29,840,1200,1186,4,60.331999999999994,10.826500000000001
30,840,1200,1186,4,59.8652,10.3245
31,840,1200,1186,4,60.331999999999994,11.0775
32,840,1200,1186,4,60.4876,10.826500000000001
33,840,1200,1186,4,60.331999999999994,11.3285
34,840,1200,1186,4,59.554,10.5755
35,840,1200,1186,4,59.709599999999995,10.826500000000001
36,840,1200,1186,4,60.020799999999994,10.826500000000001
37,840,1200,1186,4,59.8652,11.5795
38,840,1200,1186,4,59.8652,10.3245
39,360,720,714,4,59.8652,10.826500000000001
40,360,720,714,4,60.331999999999994,11.0775
41,360,720,714,4,59.8652,11.0775
42,360,720,714,4,59.554,10.3245
43,360,720,714,4,60.331999999999994,11.0775
44,360,720,714,4,59.554,10.826500000000001
45,360,720,714,4,59.554,10.5755
46,360,720,714,4,60.020799999999994,11.0775
47,360,720,714,4,60.1764,11.3285
48,360,720,714,4,60.1764,11.0775
49,360,720,714,4,60.020799999999994,10.5755
50,360,720,714,4,59.8652,10.826500000000001
51,360,720,714,4,60.020799999999994,11.0775
52,360,720,714,4,60.1764,11.3285
53,360,720,714,4,60.4876,10.826500000000001
54,360,720,714,4,60.1764,11.5795
55,360,720,714,4,60.331999999999994,11.0775
56,360,720,714,4,59.554,10.826500000000001
