id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,59.8652,11.3285
2,600,960,950,4,59.8652,11.3285
3,600,960,950,4,60.020799999999994,11.3285
4,600,960,950,4,59.8652,11.0775
5,600,960,950,4,59.8652,11.0775
6,600,960,950,4,59.709599999999995,10.5755
7,600,960,950,4,60.020799999999994,11.3285
8,1080,1440,1422,4,59.709599999999995,10.826500000000001
9,1080,1440,1422,4,60.331999999999994,10.826500000000001
10,1080,1440,1422,4,60.4876,11.0775
11,1080,1440,1422,4,60.331999999999994,11.0775
12,840,1200,1186,4,60.020799999999994,11.0775
13,840,1200,1186,4,59.8652,11.5795
14,840,1200,1186,4,59.8652,10.826500000000001
15,840,1200,1186,4,60.4876,10.826500000000001
16,840,1200,1186,4,60.331999999999994,11.0775
17,840,1200,1186,4,59.554,10.5755
18,840,1200,1186,4,59.709599999999995,10.826500000000001
19,840,1200,1186,4,60.020799999999994,11.3285
20,840,1200,1186,4,60.020799999999994,11.0775
21,840,1200,1186,4,59.554,10.826500000000001
22,840,1200,1186,4,60.020799999999994,11.5795
23,840,1200,1186,4,59.554,10.5755
24,840,1200,1186,4,60.020799999999994,11.0775
25,840,1200,1186,4,60.4876,11.0775
26,840,1200,1186,4,59.8652,10.826500000000001
27,840,1200,1186,4,59.8652,10.826500000000001
28,840,1200,1186,4,59.8652,11.5795
29,360,720,714,4,60.331999999999994,11.3285
30,360,720,714,4,59.709599999999995,10.3245
31,360,720,714,4,60.4876,11.0775
32,360,720,714,4,60.020799999999994,10.5755
33,360,720,714,4,60.331999999999994,11.0775
34,360,720,714,4,59.8652,11.3285
35,360,720,714,4,60.020799999999994,11.3285
36,360,720,714,4,60.331999999999994,11.3285
37,360,720,714,4,60.020799999999994,10.826500000000001
38,360,720,714,4,59.398399999999995,10.5755
39,360,720,714,4,59.8652,12.0815
40,360,720,714,4,59.8652,10.826500000000001
41,360,720,714,4,59.8652,11.0775
