id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.15046666666667,11.370333333333333
2,600,960,950,4,60.15046666666667,11.370333333333333
3,600,960,950,4,59.943,11.035666666666668
4,600,960,950,4,60.35793333333333,11.203
5,600,960,950,4,60.35793333333333,11.370333333333333
6,600,960,950,4,60.04673333333333,11.035666666666668
7,600,960,950,4,60.15046666666667,11.203
8,600,960,950,4,59.83926666666667,10.868333333333334
9,600,960,950,4,59.943,11.035666666666668
10,600,960,950,4,59.83926666666667,11.203
11,600,960,950,4,59.83926666666667,11.203
12,600,960,950,4,60.35793333333333,11.203
13,600,960,950,4,60.04673333333333,11.203
14,600,960,950,4,59.73553333333333,11.203
15,600,960,950,4,60.35793333333333,11.035666666666668
16,600,960,950,4,59.943,11.370333333333333
17,1080,1440,1422,4,60.35793333333333,11.203
18,1080,1440,1422,4,60.461666666666666,11.370333333333333
19,1080,1440,1422,4,59.943,10.701
20,1080,1440,1422,4,59.83926666666667,10.701
21,1080,1440,1422,4,60.04673333333333,11.537666666666667
22,1080,1440,1422,4,60.04673333333333,11.203
23,1080,1440,1422,4,60.04673333333333,11.203
24,1080,1440,1422,4,60.461666666666666,11.035666666666668
25,1080,1440,1422,4,59.943,11.203
26,1080,1440,1422,4,60.04673333333333,11.203
27,1080,1440,1422,4,60.15046666666667,11.035666666666668
28,1080,1440,1422,4,59.943,11.035666666666668
29,840,1200,1186,4,60.2542,10.868333333333334
30,840,1200,1186,4,60.15046666666667,11.035666666666668
31,840,1200,1186,4,59.943,10.868333333333334
32,840,1200,1186,4,60.2542,11.203
33,840,1200,1186,4,60.35793333333333,11.203
34,840,1200,1186,4,59.83926666666667,11.705
35,840,1200,1186,4,59.6318,10.868333333333334
36,840,1200,1186,4,60.04673333333333,10.868333333333334
37,840,1200,1186,4,60.04673333333333,11.035666666666668
38,840,1200,1186,4,59.83926666666667,10.701
39,840,1200,1186,4,60.2542,11.203
40,840,1200,1186,4,60.15046666666667,12.374333333333333
41,840,1200,1186,4,59.943,11.203
42,840,1200,1186,4,60.2542,11.203
43,840,1200,1186,4,59.73553333333333,10.701
44,840,1200,1186,4,59.83926666666667,11.705
45,840,1200,1186,4,59.83926666666667,11.035666666666668
46,840,1200,1186,4,59.943,11.537666666666667
47,840,1200,1186,4,60.35793333333333,10.868333333333334
48,840,1200,1186,4,59.943,11.537666666666667
49,840,1200,1186,4,59.943,10.868333333333334
50,840,1200,1186,4,60.04673333333333,11.705
51,840,1200,1186,4,60.2542,11.537666666666667
52,840,1200,1186,4,60.35793333333333,11.203
53,840,1200,1186,4,59.943,10.868333333333334
54,840,1200,1186,4,59.943,11.035666666666668
55,840,1200,1186,4,59.83926666666667,11.370333333333333
56,840,1200,1186,4,60.461666666666666,11.370333333333333
57,840,1200,1186,4,60.04673333333333,11.203
58,840,1200,1186,4,60.35793333333333,11.203
59,840,1200,1186,4,60.15046666666667,10.701
60,840,1200,1186,4,59.52806666666667,11.203
61,840,1200,1186,4,60.04673333333333,10.366333333333333
62,840,1200,1186,4,59.83926666666667,10.701
63,840,1200,1186,4,60.2542,11.035666666666668
64,840,1200,1186,4,60.2542,11.705
65,840,1200,1186,4,60.35793333333333,11.035666666666668
66,840,1200,1186,4,59.83926666666667,10.701
67,840,1200,1186,4,60.04673333333333,11.035666666666668
68,840,1200,1186,4,59.6318,10.533666666666667
69,840,1200,1186,4,59.943,10.366333333333333
70,840,1200,1186,4,59.83926666666667,11.537666666666667
71,840,1200,1186,4,60.04673333333333,11.370333333333333
72,840,1200,1186,4,59.943,10.366333333333333
73,840,1200,1186,4,59.3206,10.868333333333334
74,840,1200,1186,4,59.6318,10.868333333333334
75,840,1200,1186,4,59.52806666666667,10.868333333333334
76,360,720,714,4,60.461666666666666,11.035666666666668
77,360,720,714,4,59.73553333333333,11.035666666666668
78,360,720,714,4,59.52806666666667,10.533666666666667
79,360,720,714,4,59.6318,10.868333333333334
80,360,720,714,4,59.83926666666667,10.701
81,360,720,714,4,60.2542,11.203
82,360,720,714,4,59.943,10.701
83,360,720,714,4,59.943,10.533666666666667
84,360,720,714,4,60.35793333333333,11.203
85,360,720,714,4,60.2542,11.203
86,360,720,714,4,60.15046666666667,11.537666666666667
87,360,720,714,4,59.943,11.203
88,360,720,714,4,59.83926666666667,11.370333333333333
89,360,720,714,4,60.2542,11.370333333333333
90,360,720,714,4,59.943,11.370333333333333
91,360,720,714,4,60.2542,11.370333333333333
92,360,720,714,4,59.42433333333333,10.533666666666667
93,360,720,714,4,59.83926666666667,10.868333333333334
94,360,720,714,4,60.5654,11.035666666666668
95,360,720,714,4,60.35793333333333,11.035666666666668
96,360,720,714,4,60.15046666666667,11.035666666666668
97,360,720,714,4,59.52806666666667,10.701
98,360,720,714,4,59.83926666666667,10.701
99,360,720,714,4,60.35793333333333,10.701
100,360,720,714,4,60.15046666666667,11.035666666666668
101,360,720,714,4,60.2542,10.868333333333334
102,360,720,714,4,59.943,10.701
103,360,720,714,4,59.73553333333333,10.868333333333334
104,360,720,714,4,59.943,11.035666666666668
105,360,720,714,4,59.73553333333333,10.868333333333334
106,360,720,714,4,60.461666666666666,10.868333333333334
107,360,720,714,4,59.73553333333333,10.701
108,360,720,714,4,59.943,11.370333333333333
109,360,720,714,4,59.83926666666667,10.533666666666667
110,360,720,714,4,59.73553333333333,10.868333333333334
111,360,720,714,4,60.15046666666667,11.705
112,360,720,714,4,59.83926666666667,10.868333333333334
113,360,720,714,4,60.04673333333333,11.203
114,360,720,714,4,60.04673333333333,11.705
115,360,720,714,4,59.6318,11.370333333333333
116,360,720,714,4,59.73553333333333,11.203
117,360,720,714,4,60.04673333333333,11.203
118,360,720,714,4,60.35793333333333,10.868333333333334
119,360,720,714,4,59.943,11.035666666666668
120,360,720,714,4,60.04673333333333,10.868333333333334
121,360,720,714,4,60.461666666666666,11.203
122,360,720,714,4,59.943,10.031666666666666
123,360,720,714,4,60.04673333333333,11.537666666666667
124,360,720,714,4,59.83926666666667,10.701
125,360,720,714,4,59.943,11.203
126,360,720,714,4,59.6318,11.705
127,360,720,714,4,59.73553333333333,10.868333333333334
128,360,720,714,4,59.83926666666667,11.370333333333333
129,360,720,714,4,59.83926666666667,11.035666666666668
130,360,720,714,4,60.04673333333333,10.533666666666667
131,360,720,714,4,59.83926666666667,11.370333333333333
132,360,720,714,4,60.35793333333333,10.701
133,360,720,714,4,60.04673333333333,11.035666666666668
134,360,720,714,4,60.2542,11.370333333333333
135,360,720,714,4,60.2542,10.868333333333334
136,360,720,714,4,59.6318,10.533666666666667
