id,start_of_availability,end_of_availability,maximum_ride_time,capacity_walking,depot_latitude,depot_longitude
1,600,960,950,4,60.1764,11.3285
2,600,960,950,4,59.554,10.826500000000001
3,600,960,950,4,59.709599999999995,10.5755
4,600,960,950,4,59.8652,10.5755
5,600,960,950,4,59.554,10.826500000000001
6,600,960,950,4,60.1764,11.5795
7,600,960,950,4,59.8652,10.3245
8,600,960,950,4,59.8652,10.826500000000001
9,1080,1440,1422,4,59.8652,10.826500000000001
10,1080,1440,1422,4,60.1764,11.0775
11,1080,1440,1422,4,59.8652,10.5755
12,1080,1440,1422,4,60.020799999999994,11.5795
13,1080,1440,1422,4,60.1764,11.3285
14,840,1200,1186,4,60.020799999999994,11.5795
15,840,1200,1186,4,59.8652,11.0775
16,840,1200,1186,4,60.020799999999994,10.3245
17,840,1200,1186,4,59.554,10.3245
18,840,1200,1186,4,60.4876,10.826500000000001
19,840,1200,1186,4,59.8652,11.0775
20,840,1200,1186,4,59.8652,11.5795
21,840,1200,1186,4,60.4876,11.3285
22,840,1200,1186,4,60.020799999999994,10.826500000000001
23,840,1200,1186,4,60.020799999999994,11.5795
24,840,1200,1186,4,60.020799999999994,11.3285
25,840,1200,1186,4,59.8652,10.826500000000001
26,840,1200,1186,4,59.8652,10.5755
27,840,1200,1186,4,59.554,11.0775
28,840,1200,1186,4,59.709599999999995,11.5795
29,840,1200,1186,4,59.554,10.5755
30,840,1200,1186,4,59.709599999999995,10.826500000000001
31,360,720,714,4,60.020799999999994,11.0775
32,360,720,714,4,60.1764,11.3285
33,360,720,714,4,60.4876,11.0775
34,360,720,714,4,60.020799999999994,11.3285
35,360,720,714,4,59.709599999999995,10.5755
36,360,720,714,4,60.020799999999994,11.0775
37,360,720,714,4,60.020799999999994,12.0815
38,360,720,714,4,60.4876,11.3285
39,360,720,714,4,59.709599999999995,10.3245
40,360,720,714,4,60.020799999999994,11.0775
41,360,720,714,4,59.554,10.826500000000001
42,360,720,714,4,60.020799999999994,11.3285
