ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_1,10657.172,57.077999999999996,45.0,11.8,14951.330908347276,13305.938201303297,715.2,35.2,15478.0,6086.0,7268.0,120.0,0.0,180.0,11.8,13.633000000000001
Gen_Data_300_2,10560.888,56.312,43.6,17.2,20393.15647622428,13222.33978159878,816.2,49.2,15475.2,6049.6,7532.0,120.0,0.0,180.0,17.2,17.130000000000003
Gen_Data_300_3,10359.253999999999,55.492000000000004,48.4,16.6,19897.987980747803,12953.922376168648,785.2,28.8,15171.6,6293.0,8317.6,120.0,0.0,180.0,16.6,21.9456
Gen_Data_300_4,10782.107999999998,57.55800000000001,38.8,9.4,12590.410857738474,13138.178749844086,705.6,37.4,15317.2,5773.8,6800.2,120.0,0.0,180.0,9.4,12.691399999999998
Gen_Data_300_5,10731.34,57.263999999999996,47.0,14.8,18094.88521419962,13199.068032819754,826.0,50.6,15462.4,6700.6,8647.4,120.0,0.0,180.0,14.8,21.8712
Gen_Data_300_6,10543.384,56.4,47.2,21.4,24533.51911078576,13266.54143109564,684.0,40.0,15359.6,5850.4,7438.2,120.0,0.0,180.0,21.4,17.2728
Gen_Data_300_7,10828.44,57.912,44.0,7.4,10705.954685838688,12985.274001981225,561.8,45.0,15027.8,6501.4,8173.2,120.0,0.0,180.0,7.4,20.5168
Gen_Data_300_8,10627.617999999999,56.84400000000001,42.6,10.8,14015.002810012273,13054.891198070696,845.8,48.0,15366.0,6007.4,7314.0,120.0,0.0,180.0,10.8,15.178799999999999
Gen_Data_300_9,10564.457999999999,56.608000000000004,49.8,14.6,17898.68938616898,13162.235424670193,795.2,48.4,15396.6,6022.8,7873.8,120.0,1.0,180.0,13.6,19.344199999999997
Gen_Data_300_10,10599.5,56.646,50.8,9.8,13015.330117151438,13230.936885119369,735.0,63.4,15440.0,6301.8,7790.8,120.0,0.0,180.0,9.8,16.475199999999997
